,pair,count,sample
2307,Short_nuclear_domain;WBP4_HUMAN;WW;139;29 --- Short_nuclear_domain;CHD3_HUMAN;DUF1087;1286;60,350,11
2308,Random_control;;;257; --- Short_nuclear_domain;KIBRA_HUMAN;WW;1;29,2926,11
2309,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Silencer_tiles;ENSG00000170604;0,2813,11
2310,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;YAF2_HUMAN;YAF2_RYBP;78;32,903,11
2311,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,1728,11
2312,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Random_control;;;385;,5617,11
2313,Short_nuclear_domain;WBP4_HUMAN;WW;139;29 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,833,11
2314,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- DMD_control_tiles;ENSG00000198947;;357;,4404,11
2315,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,3903,11
2316,Silencer_tiles;ENSG00000170604;0 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,480,11
2317,Random_control;;;124; --- Silencer_tiles;ENSG00000163602;11,1934,11
2318,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,2412,11
2319,Silencer_tiles;ENSG00000111642;38 --- Silencer_tiles;ENSG00000174197;238,1022,11
2320,DMD_control_tiles;ENSG00000198947;;171; --- Short_nuclear_domain;ID2_HUMAN;HLH;15;41,516,11
2321,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Random_control;;;124;,5751,11
2322,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68,1651,11
2323,DMD_control_tiles;ENSG00000198947;;31; --- Random_control;;;297;,3350,11
2324,DMD_control_tiles;ENSG00000198947;;131; --- DMD_control_tiles;ENSG00000198947;;357;,1667,11
2325,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Silencer_tiles;ENSG00000174197;238,4233,11
2326,DMD_control_tiles;ENSG00000198947;;31; --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,3217,11
2327,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Random_control;;;297;,5585,11
2328,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,4237,11
2329,Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,816,11
2330,Random_control;;;89; --- Silencer_tiles;ENSG00000205571;13,1160,11
2331,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,1557,11
2332,DMD_control_tiles;ENSG00000198947;;31; --- Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68,791,11
2333,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,1955,11
2334,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,1693,11
2335,Silencer_tiles;ENSG00000076108;118 --- DMD_control_tiles;ENSG00000198947;;31;,7029,11
2336,Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52 --- Short_nuclear_domain;CREM_HUMAN;bZIP_1;265;45,133,11
2337,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,2172,11
2338,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;SSX2_HUMAN;SSXRD;108;31,425,11
2339,Short_nuclear_domain;SSX2_HUMAN;SSXRD;108;31 --- Silencer_tiles;ENSG00000168769;132,169,11
2340,Random_control;;;297; --- Random_control;;;372;,1581,11
2341,Silencer_tiles;ENSG00000170604;0 --- Human_KRAB_variant;M0QYP0;367,959,11
2342,Silencer_tiles;ENSG00000170604;0 --- Random_control;;;411;,2608,11
2343,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,2755,11
2344,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- DMD_control_tiles;ENSG00000198947;;130;,1377,11
2345,Random_control;;;89; --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,3150,11
2346,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,2144,11
2347,Random_control;;;372; --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,1468,11
2348,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,2081,11
2349,DMD_control_tiles;ENSG00000198947;;259; --- Random_control;;;257;,445,11
2350,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26,2126,11
2351,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- DMD_control_tiles;ENSG00000198947;;259;,367,11
2352,Silencer_tiles;ENSG00000174197;238 --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,1537,11
2353,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- Silencer_tiles;ENSG00000163602;11,679,11
2354,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,2882,11
2355,Human_KRAB_variant;Q3KP31;676 --- Silencer_tiles;ENSG00000088305;10,1406,11
2356,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26,2023,11
2357,Silencer_tiles;ENSG00000069812;10 --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,1279,11
2358,Random_control;;;372; --- Random_control;;;385;,2307,11
2359,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- DMD_control_tiles;ENSG00000198947;;357;,4047,11
2360,Random_control;;;257; --- Silencer_tiles;ENSG00000130706;26,4930,11
2361,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- DMD_control_tiles;ENSG00000198947;;31;,1304,11
2362,Short_nuclear_domain;ATF1_HUMAN;bZIP_1;191;59 --- Silencer_tiles;ENSG00000205571;13,82,11
2363,DMD_control_tiles;ENSG00000198947;;31; --- Silencer_tiles;ENSG00000088305;10,2635,11
2364,DMD_control_tiles;ENSG00000198947;;31; --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,1899,11
2365,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- DMD_control_tiles;ENSG00000198947;;131;,829,11
2366,Silencer_tiles;ENSG00000188779;4 --- Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52,888,11
2367,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Random_control;;;385;,3059,11
2368,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Random_control;;;372;,3209,11
2369,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68,305,11
2370,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,2292,11
2371,Random_control;;;372; --- Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26,1097,11
2372,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,2315,11
2373,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- DMD_control_tiles;ENSG00000198947;;176;,1237,11
2374,Silencer_tiles;ENSG00000088305;10 --- DMD_control_tiles;ENSG00000198947;;176;,1651,11
2375,Random_control;;;411; --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,3206,11
2376,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Silencer_tiles;ENSG00000102974;12,473,11
2377,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Random_control;;;257;,4852,11
2378,Short_nuclear_domain;WWP2_HUMAN;WW;381;28 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,379,11
2379,Random_control;;;257; --- DMD_control_tiles;ENSG00000198947;;131;,4130,11
2380,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48,671,11
2381,NIZP1_C2HR --- Silencer_tiles;ENSG00000088305;10,2009,11
2382,Random_control;;;297; --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,774,11
2383,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Silencer_tiles;ENSG00000141644;47,1136,11
2384,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,5679,11
2385,DMD_control_tiles;ENSG00000198947;;176; --- Silencer_tiles;ENSG00000111642;38,1225,11
2386,Random_control;;;89; --- Random_control;;;411;,3978,11
2387,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,2195,11
2388,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Silencer_tiles;ENSG00000061273;33,3720,11
2389,Random_control;;;411; --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,3589,11
2390,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,1987,11
2391,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- DMD_control_tiles;ENSG00000198947;;255;,745,11
2392,DMD_control_tiles;ENSG00000198947;;131; --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,734,11
2393,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52,346,11
2394,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,1547,11
2395,Random_control;;;372; --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,3587,11
2396,Random_control;;;257; --- Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41,239,11
2397,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- DMD_control_tiles;ENSG00000198947;;255;,580,11
2398,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- DMD_control_tiles;ENSG00000198947;;130;,1919,11
2399,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,3655,11
2400,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,735,11
2401,Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70 --- Silencer_tiles;ENSG00000205571;13,669,11
2402,Silencer_tiles;ENSG00000025156;13 --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,139,11
2403,Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67 --- Silencer_tiles;ENSG00000168769;132,2331,11
2404,Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,1632,11
2405,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,2320,11
2406,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68,584,11
2407,Silencer_tiles;ENSG00000174197;34 --- Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68,19,11
2408,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Silencer_tiles;ENSG00000174197;34,2403,11
2409,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Silencer_tiles;ENSG00000111642;38,8050,11
2410,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Random_control;;;124;,2692,11
2411,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,4188,11
2412,Short_nuclear_domain;WWP2_HUMAN;WW;381;28 --- Silencer_tiles;ENSG00000170604;0,933,11
2413,Silencer_tiles;ENSG00000025156;13 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,1045,11
2414,DMD_control_tiles;ENSG00000198947;;176; --- Silencer_tiles;ENSG00000170604;0,767,11
2415,DMD_control_tiles;ENSG00000198947;;31; --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,2100,11
2416,NIZP1_C2HR --- Random_control;;;124;,2494,11
2417,Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46 --- Random_control;;;297;,2229,11
2418,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,4644,11
2419,DMD_control_tiles;ENSG00000198947;;171; --- Random_control;;;411;,2793,11
2420,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,495,11
2421,Short_nuclear_domain;WBP4_HUMAN;WW;139;29 --- Short_nuclear_domain;MPP8_HUMAN;Chromo;44;50,443,11
2422,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Silencer_tiles;ENSG00000168769;132,3782,11
2423,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,7534,11
2424,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- DMD_control_tiles;ENSG00000198947;;297;,2646,11
2425,Silencer_tiles;ENSG00000100307;18 --- Random_control;;;124;,5613,11
2426,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68,2163,11
2427,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000163602;11,3616,11
2428,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- DMD_control_tiles;ENSG00000198947;;357;,4415,11
2429,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- DMD_control_tiles;ENSG00000198947;;297;,2080,11
2430,Human_KRAB_variant;P21506;146 --- Silencer_tiles;ENSG00000111642;38,507,11
2431,Short_nuclear_domain;CREM_HUMAN;bZIP_1;265;45 --- Silencer_tiles;ENSG00000111642;38,729,11
2432,Silencer_tiles;ENSG00000088305;10 --- Random_control;;;257;,2756,11
2433,Silencer_tiles;ENSG00000069812;10 --- Silencer_tiles;ENSG00000130706;26,1559,11
2434,Silencer_tiles;ENSG00000084093;101 --- Human_KRAB_variant;Q3KP31;676,704,11
2435,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,1130,11
2436,Random_control;;;257; --- Silencer_tiles;ENSG00000085224;242,5170,11
2437,Silencer_tiles;ENSG00000188779;4 --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,798,11
2438,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Silencer_tiles;ENSG00000076108;118,3585,11
2439,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- DMD_control_tiles;ENSG00000198947;;357;,2547,11
2440,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Random_control;;;89;,3566,11
2441,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,613,11
2442,Random_control;;;385; --- Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48,405,11
2443,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,1668,11
2444,Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,349,11
2445,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,6279,11
2446,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Random_control;;;205;,2882,11
2447,Silencer_tiles;ENSG00000084093;101 --- Silencer_tiles;ENSG00000061273;33,1919,11
2448,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50,489,11
2449,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,2126,11
2450,Silencer_tiles;ENSG00000168769;132 --- DMD_control_tiles;ENSG00000198947;;297;,1216,11
2451,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,5616,11
2452,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Random_control;;;372;,2235,11
2453,Random_control;;;411; --- DMD_control_tiles;ENSG00000198947;;176;,2091,11
2454,DMD_control_tiles;ENSG00000198947;;176; --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,491,11
2455,NIZP1_KRAB --- Random_control;;;411;,4946,11
2456,Silencer_tiles;ENSG00000127124;78 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,2134,11
2457,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,1176,11
2458,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Silencer_tiles;ENSG00000076108;118,1853,11
2459,Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67 --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,884,11
2460,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Silencer_tiles;ENSG00000179833;22,3301,11
2461,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39,1938,11
2462,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Silencer_tiles;ENSG00000163602;11,1312,11
2463,Silencer_tiles;ENSG00000174197;238 --- DMD_control_tiles;ENSG00000198947;;130;,1440,11
2464,Silencer_tiles;ENSG00000111642;38 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,1941,11
2465,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- Random_control;;;411;,1883,11
2466,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,2681,11
2467,Short_nuclear_domain;ATF1_HUMAN;bZIP_1;191;59 --- Silencer_tiles;ENSG00000111642;38,606,11
2468,Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46 --- Silencer_tiles;ENSG00000130706;26,888,11
2469,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,1472,11
2470,Silencer_tiles;ENSG00000069812;10 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,1438,11
2471,Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,1483,11
2472,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47,678,11
2473,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,4087,11
2474,Silencer_tiles;ENSG00000155090;12 --- DMD_control_tiles;ENSG00000198947;;357;,2701,11
2475,Random_control;;;124; --- DMD_control_tiles;ENSG00000198947;;259;,1241,11
2476,Random_control;;;372; --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,2210,11
2477,Short_nuclear_domain;CHD3_HUMAN;DUF1087;1286;60 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,1241,11
2478,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Silencer_tiles;ENSG00000061273;33,3855,11
2479,Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68 --- DMD_control_tiles;ENSG00000198947;;357;,1116,11
2480,Silencer_tiles;ENSG00000085224;242 --- Random_control;;;257;,1121,11
2481,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Random_control;;;385;,2673,11
2482,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Human_KRAB_variant;P21506;146,1397,11
2483,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,2171,11
2484,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68,931,11
2485,Short_nuclear_domain;YAF2_HUMAN;YAF2_RYBP;78;32 --- Silencer_tiles;ENSG00000069812;10,786,11
2486,DMD_control_tiles;ENSG00000198947;;251; --- DMD_control_tiles;ENSG00000198947;;171;,15,11
2487,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,4272,11
2488,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52,1147,11
2489,Silencer_tiles;ENSG00000127124;78 --- Random_control;;;21;,3515,11
2490,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,2823,11
2491,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Silencer_tiles;ENSG00000205571;13,2666,11
2492,Random_control;;;124; --- Silencer_tiles;ENSG00000025156;13,1250,11
2493,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,2748,11
2494,Silencer_tiles;ENSG00000168769;132 --- Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56,606,11
2495,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Silencer_tiles;ENSG00000085224;242,3787,11
2496,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Silencer_tiles;ENSG00000205571;13,3819,11
2497,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,7304,11
2498,DMD_control_tiles;ENSG00000198947;;130; --- Silencer_tiles;ENSG00000163602;11,520,11
2499,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,1194,11
2500,Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46 --- Silencer_tiles;ENSG00000088305;10,1194,11
2501,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,5471,11
2502,Human_KRAB_variant;M0QYP0;367 --- DMD_control_tiles;ENSG00000198947;;251;,1720,11
2503,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,1319,11
2504,Silencer_tiles;ENSG00000179833;22 --- Human_KRAB_variant;P21506;146,1986,11
2505,Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,215,11
2506,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,1020,11
2507,Random_control;;;257; --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,5455,11
2508,DMD_control_tiles;ENSG00000198947;;31; --- Silencer_tiles;ENSG00000170604;0,1088,11
2509,Random_control;;;297; --- Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39,605,11
2510,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,2202,11
2511,Random_control;;;124; --- Short_nuclear_domain;CHD3_HUMAN;DUF1087;1286;60,1627,11
2512,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,1211,11
2513,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- DMD_control_tiles;ENSG00000198947;;130;,1680,11
2514,Random_control;;;124; --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,4101,11
2515,NIZP1_KRAB --- Silencer_tiles;ENSG00000111642;38,3574,11
2516,Silencer_tiles;ENSG00000025156;13 --- Random_control;;;257;,1164,11
2517,Random_control;;;257; --- Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39,3147,11
2518,Random_control;;;257; --- Random_control;;;124;,9526,11
2519,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,3019,11
2520,Short_nuclear_domain;WBP4_HUMAN;WW;139;29 --- Random_control;;;21;,2870,11
2521,Silencer_tiles;ENSG00000174197;238 --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,1036,11
2522,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- DMD_control_tiles;ENSG00000198947;;130;,555,11
2523,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Random_control;;;124;,2586,11
2524,Random_control;;;257; --- Silencer_tiles;ENSG00000205571;13,2807,11
2525,Silencer_tiles;ENSG00000111642;38 --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,994,11
2526,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46,724,11
2527,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- Human_KRAB_variant;M0QYP0;367,773,11
2528,Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52 --- Silencer_tiles;ENSG00000084093;101,478,11
2529,NIZP1_KRAB --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,2753,11
2530,DMD_control_tiles;ENSG00000198947;;31; --- Random_control;;;21;,2965,11
2531,DMD_control_tiles;ENSG00000198947;;131; --- Random_control;;;257;,1162,11
2532,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Silencer_tiles;ENSG00000084093;101,1324,11
2533,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Random_control;;;21;,4519,11
2534,Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,123,11
2535,Short_nuclear_domain;ID2_HUMAN;HLH;15;41 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,2179,11
2536,Silencer_tiles;ENSG00000102974;12 --- Silencer_tiles;ENSG00000174197;238,2103,11
