,pair,count,sample
1706,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,4086,02
1707,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,4519,02
1708,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- DMD_control_tiles;ENSG00000198947;;182;,3541,02
1709,DMD_control_tiles;ENSG00000198947;;255; --- Random_control;;;89;,739,02
1710,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Random_control;;;124;,2309,02
1711,DMD_control_tiles;ENSG00000198947;;131; --- Random_control;;;297;,4442,02
1712,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,3325,02
1713,Silencer_tiles;ENSG00000102974;12 --- Silencer_tiles;ENSG00000174197;34,4694,02
1714,Silencer_tiles;ENSG00000174197;238 --- Silencer_tiles;ENSG00000025156;13,1718,02
1715,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;SSX2_HUMAN;SSXRD;108;31,18521,02
1716,DMD_control_tiles;ENSG00000198947;;131; --- Human_KRAB_variant;Q3KP31;676,2203,02
1717,Silencer_tiles;ENSG00000130706;26 --- Random_control;;;257;,6495,02
1718,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,3587,02
1719,Silencer_tiles;ENSG00000111642;38 --- Human_KRAB_variant;Q3KP31;676,2503,02
1720,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Random_control;;;411;,5324,02
1721,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- Silencer_tiles;ENSG00000085224;242,1918,02
1722,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,2418,02
1723,Random_control;;;411; --- Random_control;;;297;,10921,02
1724,DMD_control_tiles;ENSG00000198947;;259; --- Random_control;;;257;,676,02
1725,Random_control;;;89; --- Short_nuclear_domain;MPP8_HUMAN;Chromo;44;50,3180,02
1726,DMD_control_tiles;ENSG00000198947;;357; --- DMD_control_tiles;ENSG00000198947;;251;,1740,02
1727,Silencer_tiles;ENSG00000130706;26 --- Silencer_tiles;ENSG00000174197;238,3808,02
1728,Silencer_tiles;ENSG00000102098;62 --- DMD_control_tiles;ENSG00000198947;;182;,156,02
1729,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Silencer_tiles;ENSG00000163602;11,3452,02
1730,Silencer_tiles;ENSG00000076108;118 --- Random_control;;;205;,36219,02
1731,Random_control;;;205; --- Random_control;;;372;,9999,02
1732,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Random_control;;;372;,5909,02
1733,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- DMD_control_tiles;ENSG00000198947;;297;,5718,02
1734,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,23121,02
1735,NIZP1_C2HR --- Random_control;;;205;,4971,02
1736,Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,3015,02
1737,Random_control;;;124; --- Random_control;;;411;,10508,02
1738,Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70 --- Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52,761,02
1739,Random_control;;;89; --- Short_nuclear_domain;KIBRA_HUMAN;WW;1;29,3987,02
1740,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Silencer_tiles;ENSG00000163602;11,2281,02
1741,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- Silencer_tiles;ENSG00000069812;10,4946,02
1742,Random_control;;;257; --- Silencer_tiles;ENSG00000084093;101,5329,02
1743,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Silencer_tiles;ENSG00000025156;13,2243,02
1744,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- Random_control;;;385;,1285,02
1745,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- Silencer_tiles;ENSG00000100307;18,2408,02
1746,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Silencer_tiles;ENSG00000170604;0,4879,02
1747,Random_control;;;257; --- Silencer_tiles;ENSG00000163602;11,5197,02
1748,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Silencer_tiles;ENSG00000069812;10,23720,02
1749,Silencer_tiles;ENSG00000069812;10 --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,2353,02
1750,DMD_control_tiles;ENSG00000198947;;31; --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,2438,02
1751,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,5031,02
1752,Random_control;;;385; --- NIZP1_KRAB,1745,02
1753,Short_nuclear_domain;ID2_HUMAN;HLH;15;41 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,2776,02
1754,Silencer_tiles;ENSG00000163602;11 --- Silencer_tiles;ENSG00000085224;242,2445,02
1755,Random_control;;;257; --- DMD_control_tiles;ENSG00000198947;;182;,2743,02
1756,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Silencer_tiles;ENSG00000155090;12,2553,02
1757,Silencer_tiles;ENSG00000188779;4 --- Silencer_tiles;ENSG00000188779;4,7076,02
1758,Silencer_tiles;ENSG00000111642;38 --- Human_KRAB_variant;M0QYP0;367,3990,02
1759,Random_control;;;411; --- Silencer_tiles;ENSG00000141644;47,3584,02
1760,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,4382,02
1761,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Silencer_tiles;ENSG00000069812;10,31575,02
1762,Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,1768,02
1763,DMD_control_tiles;ENSG00000198947;;357; --- Human_KRAB_variant;Q3KP31;676,5183,02
1764,Silencer_tiles;ENSG00000069812;10 --- Human_KRAB_variant;M0QYP0;367,3338,02
1765,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- NIZP1_C2HR,3894,02
1766,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,13204,02
1767,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Human_KRAB_variant;M0QYP0;367,9605,02
1768,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Silencer_tiles;ENSG00000102974;12,1998,02
1769,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- DMD_control_tiles;ENSG00000198947;;297;,11946,02
1770,Silencer_tiles;ENSG00000069812;10 --- Random_control;;;205;,6020,02
1771,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Silencer_tiles;ENSG00000069812;10,13455,02
1772,Human_KRAB_variant;Q3KP31;676 --- Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50,454,02
1773,Silencer_tiles;ENSG00000174197;238 --- Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48,902,02
1774,Silencer_tiles;ENSG00000102974;12 --- Silencer_tiles;ENSG00000102098;62,1639,02
1775,Silencer_tiles;ENSG00000127124;78 --- Random_control;;;385;,2990,02
1776,Short_nuclear_domain;WWP2_HUMAN;WW;381;28 --- Human_KRAB_variant;Q3KP31;676,1844,02
1777,Silencer_tiles;ENSG00000061273;33 --- Silencer_tiles;ENSG00000205571;13,4382,02
1778,DMD_control_tiles;ENSG00000198947;;131; --- Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47,1201,02
1779,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,4417,02
1780,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Silencer_tiles;ENSG00000088305;10,8009,02
1781,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,15032,02
1782,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Silencer_tiles;ENSG00000179833;22,10425,02
1783,Silencer_tiles;ENSG00000084093;101 --- Human_KRAB_variant;P21506;146,3568,02
1784,DMD_control_tiles;ENSG00000198947;;297; --- Silencer_tiles;ENSG00000174197;34,4331,02
1785,DMD_control_tiles;ENSG00000198947;;357; --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,8842,02
1786,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52,1719,02
1787,Silencer_tiles;ENSG00000155090;12 --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,2159,02
1788,Silencer_tiles;ENSG00000155090;12 --- Short_nuclear_domain;KIBRA_HUMAN;WW;1;29,2274,02
1789,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,14415,02
1790,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,1913,02
1791,Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67 --- Random_control;;;297;,6086,02
1792,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Random_control;;;89;,3658,02
1793,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Silencer_tiles;ENSG00000084093;101,2159,02
1794,Silencer_tiles;ENSG00000179833;22 --- DMD_control_tiles;ENSG00000198947;;31;,6279,02
1795,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,4797,02
1796,Silencer_tiles;ENSG00000100307;18 --- Silencer_tiles;ENSG00000174197;34,7939,02
1797,Silencer_tiles;ENSG00000174197;238 --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,1604,02
1798,DMD_control_tiles;ENSG00000198947;;131; --- Silencer_tiles;ENSG00000205571;13,1562,02
1799,Random_control;;;124; --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,6344,02
1800,Random_control;;;205; --- Short_nuclear_domain;ATF1_HUMAN;bZIP_1;191;59,1467,02
1801,DMD_control_tiles;ENSG00000198947;;31; --- NIZP1_C2HR,2425,02
1802,Silencer_tiles;ENSG00000188779;4 --- DMD_control_tiles;ENSG00000198947;;255;,2595,02
1803,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Short_nuclear_domain;ATF1_HUMAN;bZIP_1;191;59,1408,02
1804,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Human_KRAB_variant;Q3KP31;676,5484,02
1805,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Random_control;;;21;,20942,02
1806,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Random_control;;;411;,4036,02
1807,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,3997,02
1808,Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46 --- Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26,755,02
1809,Random_control;;;372; --- Human_KRAB_variant;Q3KP31;676,5017,02
1810,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- DMD_control_tiles;ENSG00000198947;;171;,1850,02
1811,Short_nuclear_domain;WWP2_HUMAN;WW;381;28 --- Random_control;;;257;,2503,02
1812,Silencer_tiles;ENSG00000130706;26 --- Random_control;;;21;,11016,02
1813,DMD_control_tiles;ENSG00000198947;;182; --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,435,02
1814,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Silencer_tiles;ENSG00000088305;10,8757,02
1815,Short_nuclear_domain;ID2_HUMAN;HLH;15;41 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,1247,02
1816,Short_nuclear_domain;ID2_HUMAN;HLH;15;41 --- DMD_control_tiles;ENSG00000198947;;297;,2163,02
1817,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;MPP8_HUMAN;Chromo;44;50,6931,02
1818,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52,1129,02
1819,Silencer_tiles;ENSG00000174197;34 --- Random_control;;;124;,469,02
1820,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,16826,02
1821,Random_control;;;205; --- Silencer_tiles;ENSG00000085224;242,14031,02
1822,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Short_nuclear_domain;MPP8_HUMAN;Chromo;44;50,1114,02
1823,Silencer_tiles;ENSG00000174197;34 --- Silencer_tiles;ENSG00000174197;34,1619,02
1824,Silencer_tiles;ENSG00000088305;10 --- Silencer_tiles;ENSG00000174197;34,4910,02
1825,Silencer_tiles;ENSG00000179833;22 --- Human_KRAB_variant;P21506;146,10480,02
1826,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Random_control;;;89;,7470,02
1827,Silencer_tiles;ENSG00000170604;0 --- Silencer_tiles;ENSG00000130706;26,7705,02
1828,Human_KRAB_variant;Q3KP31;676 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,3282,02
1829,Short_nuclear_domain;ID2_HUMAN;HLH;15;41 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,1780,02
1830,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- DMD_control_tiles;ENSG00000198947;;259;,8440,02
1831,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,3900,02
1832,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Silencer_tiles;ENSG00000076108;118,8715,02
1833,DMD_control_tiles;ENSG00000198947;;357; --- Silencer_tiles;ENSG00000084093;101,3694,02
1834,Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46 --- Human_KRAB_variant;M0QYP0;367,1489,02
1835,Short_nuclear_domain;KIBRA_HUMAN;WW;1;29 --- Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56,95,02
1836,Silencer_tiles;ENSG00000127124;78 --- Random_control;;;257;,3635,02
1837,Silencer_tiles;ENSG00000100307;18 --- Silencer_tiles;ENSG00000111642;38,12823,02
1838,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,5371,02
1839,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,2083,02
1840,Random_control;;;411; --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,9412,02
1841,Silencer_tiles;ENSG00000127124;78 --- Silencer_tiles;ENSG00000076108;118,5581,02
1842,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Silencer_tiles;ENSG00000179833;22,2551,02
1843,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Silencer_tiles;ENSG00000170604;0,18052,02
1844,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,3368,02
1845,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,5203,02
1846,Silencer_tiles;ENSG00000111642;38 --- Random_control;;;257;,2271,02
1847,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Silencer_tiles;ENSG00000069812;10,16185,02
1848,Short_nuclear_domain;CHD3_HUMAN;DUF1087;1286;60 --- Silencer_tiles;ENSG00000061273;33,1640,02
1849,Random_control;;;89; --- NIZP1_KRAB,6216,02
1850,Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56 --- Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41,88,02
1851,Random_control;;;385; --- Random_control;;;385;,10898,02
1852,DMD_control_tiles;ENSG00000198947;;259; --- Silencer_tiles;ENSG00000130706;26,2208,02
1853,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Silencer_tiles;ENSG00000111642;38,7220,02
1854,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Silencer_tiles;ENSG00000170604;0,12588,02
1855,DMD_control_tiles;ENSG00000198947;;297; --- DMD_control_tiles;ENSG00000198947;;251;,1378,02
1856,Silencer_tiles;ENSG00000085224;242 --- DMD_control_tiles;ENSG00000198947;;131;,1407,02
1857,Silencer_tiles;ENSG00000155090;12 --- DMD_control_tiles;ENSG00000198947;;255;,4271,02
1858,Random_control;;;297; --- Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50,645,02
1859,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- DMD_control_tiles;ENSG00000198947;;297;,3033,02
1860,Silencer_tiles;ENSG00000085224;242 --- DMD_control_tiles;ENSG00000198947;;357;,2864,02
1861,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Random_control;;;205;,10456,02
1862,Silencer_tiles;ENSG00000155090;12 --- Silencer_tiles;ENSG00000069812;10,10346,02
1863,Random_control;;;89; --- Short_nuclear_domain;HXA13_HUMAN;Homeodomain;308;56,416,02
1864,Silencer_tiles;ENSG00000188779;4 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,3838,02
1865,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,7081,02
1866,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48,2252,02
1867,Short_nuclear_domain;ID2_HUMAN;HLH;15;41 --- Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47,343,02
1868,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Silencer_tiles;ENSG00000130706;26,7842,02
1869,NIZP1_KRAB --- Silencer_tiles;ENSG00000100307;18,4840,02
1870,Human_KRAB_variant;P21506;146 --- DMD_control_tiles;ENSG00000198947;;357;,3330,02
1871,Silencer_tiles;ENSG00000102974;12 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,2719,02
1872,Silencer_tiles;ENSG00000085224;242 --- Random_control;;;257;,1296,02
1873,Silencer_tiles;ENSG00000141644;47 --- DMD_control_tiles;ENSG00000198947;;171;,6327,02
1874,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Random_control;;;372;,6961,02
1875,Silencer_tiles;ENSG00000025156;13 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,2858,02
1876,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Silencer_tiles;ENSG00000163602;11,2621,02
1877,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Silencer_tiles;ENSG00000084093;101,2195,02
1878,Silencer_tiles;ENSG00000205571;13 --- Silencer_tiles;ENSG00000069812;10,2535,02
1879,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,3133,02
1880,Silencer_tiles;ENSG00000170604;0 --- DMD_control_tiles;ENSG00000198947;;31;,3646,02
1881,Silencer_tiles;ENSG00000155090;12 --- Random_control;;;205;,6026,02
1882,DMD_control_tiles;ENSG00000198947;;171; --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,6525,02
1883,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Silencer_tiles;ENSG00000100307;18,4787,02
1884,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,13264,02
1885,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52,4025,02
1886,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,4327,02
1887,Silencer_tiles;ENSG00000084093;101 --- DMD_control_tiles;ENSG00000198947;;31;,3957,02
1888,Silencer_tiles;ENSG00000130706;26 --- DMD_control_tiles;ENSG00000198947;;357;,10608,02
1889,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Random_control;;;257;,4470,02
1890,Random_control;;;372; --- Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48,2196,02
1891,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Silencer_tiles;ENSG00000205571;13,4994,02
1892,Random_control;;;205; --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,9650,02
1893,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,1562,02
1894,Random_control;;;205; --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,27087,02
1895,Short_nuclear_domain;JDP2_HUMAN;bZIP_1;61;63 --- Random_control;;;372;,270,02
1896,Silencer_tiles;ENSG00000085224;242 --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,880,02
1897,Silencer_tiles;ENSG00000111642;38 --- Random_control;;;372;,2732,02
1898,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Random_control;;;124;,9583,02
1899,Random_control;;;205; --- Short_nuclear_domain;ID2_HUMAN;HLH;15;41,3555,02
1900,Silencer_tiles;ENSG00000102974;12 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,8457,02
1901,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,9525,02
1902,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Silencer_tiles;ENSG00000170604;0,8153,02
1903,Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,902,02
1904,Silencer_tiles;ENSG00000061273;33 --- Silencer_tiles;ENSG00000163602;11,2504,02
1905,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,7986,02
1906,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,15059,02
1907,Silencer_tiles;ENSG00000111642;38 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,4413,02
1908,Short_nuclear_domain;WWP2_HUMAN;WW;381;28 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,15822,02
1909,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;YAF2_HUMAN;YAF2_RYBP;78;32,3508,02
1910,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,950,02
1911,Silencer_tiles;ENSG00000102974;12 --- DMD_control_tiles;ENSG00000198947;;176;,3269,02
1912,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Silencer_tiles;ENSG00000141644;47,6406,02
1913,Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67 --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,2724,02
1914,Silencer_tiles;ENSG00000085224;242 --- Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48,479,02
1915,Silencer_tiles;ENSG00000130706;26 --- NIZP1_C2HR,4838,02
1916,Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56 --- DMD_control_tiles;ENSG00000198947;;297;,1675,02
1917,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,6626,02
1918,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,436,02
1919,NIZP1_C2HR --- Random_control;;;297;,5612,02
1920,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46,1591,02
1921,Random_control;;;411; --- DMD_control_tiles;ENSG00000198947;;297;,5820,02
1922,Random_control;;;297; --- DMD_control_tiles;ENSG00000198947;;131;,2038,02
1923,Short_nuclear_domain;ID2_HUMAN;HLH;15;41 --- Silencer_tiles;ENSG00000163602;11,1365,02
1924,Random_control;;;257; --- Short_nuclear_domain;HXA13_HUMAN;Homeodomain;308;56,910,02
1925,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,2588,02
1926,Random_control;;;205; --- Human_KRAB_variant;M0QYP0;367,9074,02
1927,Silencer_tiles;ENSG00000076108;118 --- Silencer_tiles;ENSG00000188779;4,5216,02
1928,Random_control;;;372; --- NIZP1_C2HR,4147,02
1929,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Silencer_tiles;ENSG00000205571;13,5471,02
1930,Silencer_tiles;ENSG00000100307;18 --- DMD_control_tiles;ENSG00000198947;;255;,10173,02
1931,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Random_control;;;89;,12371,02
1932,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,6574,02
1933,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,1272,02
1934,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,3086,02
1935,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,5876,02
1936,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000061273;33,14437,02
1937,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Random_control;;;297;,4645,02
1938,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Silencer_tiles;ENSG00000025156;13,3340,02
1939,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- DMD_control_tiles;ENSG00000198947;;31;,1400,02
1940,Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,920,02
1941,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Silencer_tiles;ENSG00000170604;0,6043,02
1942,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Random_control;;;297;,7328,02
1943,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- DMD_control_tiles;ENSG00000198947;;255;,3888,02
1944,Random_control;;;411; --- DMD_control_tiles;ENSG00000198947;;255;,5428,02
1945,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Silencer_tiles;ENSG00000100307;18,5898,02
1946,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26,883,02
