,pair,count,sample
758,Silencer_tiles;ENSG00000174197;238 --- Silencer_tiles;ENSG00000174197;34,803,03
759,Random_control;;;411; --- Random_control;;;372;,1291,03
760,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Silencer_tiles;ENSG00000076108;118,5962,03
761,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- NIZP1_KRAB,4985,03
762,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Silencer_tiles;ENSG00000179833;22,27081,03
763,Silencer_tiles;ENSG00000085224;242 --- Random_control;;;385;,555,03
764,Random_control;;;205; --- Random_control;;;124;,5770,03
765,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Silencer_tiles;ENSG00000069812;10,6181,03
766,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- DMD_control_tiles;ENSG00000198947;;171;,2160,03
767,Silencer_tiles;ENSG00000130706;26 --- DMD_control_tiles;ENSG00000198947;;357;,4408,03
768,Random_control;;;205; --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,8159,03
769,Random_control;;;411; --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,6428,03
770,DMD_control_tiles;ENSG00000198947;;251; --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,2190,03
771,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,19420,03
772,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Random_control;;;89;,3278,03
773,NIZP1_KRAB --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,13324,03
774,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,2084,03
775,Silencer_tiles;ENSG00000130706;26 --- Silencer_tiles;ENSG00000170604;0,1877,03
776,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Silencer_tiles;ENSG00000111642;38,3804,03
777,DMD_control_tiles;ENSG00000198947;;31; --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,5094,03
778,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,9018,03
779,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39,800,03
780,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,3231,03
781,Random_control;;;372; --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,8387,03
782,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,1433,03
783,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,9219,03
784,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- DMD_control_tiles;ENSG00000198947;;357;,2911,03
785,DMD_control_tiles;ENSG00000198947;;31; --- Random_control;;;124;,15198,03
786,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Random_control;;;372;,3772,03
787,Short_nuclear_domain;WWP2_HUMAN;WW;381;28 --- Silencer_tiles;ENSG00000111642;38,718,03
788,DMD_control_tiles;ENSG00000198947;;357; --- Silencer_tiles;ENSG00000069812;10,6629,03
789,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,1330,03
790,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Silencer_tiles;ENSG00000100307;18,2848,03
791,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Silencer_tiles;ENSG00000168769;132,1561,03
792,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,12405,03
793,Random_control;;;297; --- DMD_control_tiles;ENSG00000198947;;31;,4409,03
794,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48,6386,03
795,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,6983,03
796,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,2889,03
797,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Random_control;;;372;,1686,03
798,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,25309,03
799,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Silencer_tiles;ENSG00000179833;22,21059,03
800,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,2331,03
801,DMD_control_tiles;ENSG00000198947;;251; --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,553,03
802,DMD_control_tiles;ENSG00000198947;;357; --- Silencer_tiles;ENSG00000088305;10,1931,03
803,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,13373,03
804,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,15980,03
805,Random_control;;;372; --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,1545,03
806,Short_nuclear_domain;CHD3_HUMAN;DUF1087;1286;60 --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,396,03
807,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,31068,03
808,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,3353,03
809,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000088305;10,6221,03
810,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,26183,03
811,Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68 --- Silencer_tiles;ENSG00000076108;118,281,03
812,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Random_control;;;89;,8461,03
813,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Random_control;;;205;,1718,03
814,Random_control;;;89; --- Random_control;;;124;,4819,03
815,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,8227,03
816,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,1729,03
817,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46,9507,03
818,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- DMD_control_tiles;ENSG00000198947;;31;,25734,03
819,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46,14943,03
820,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,13766,03
821,Silencer_tiles;ENSG00000168769;132 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,1242,03
822,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- NIZP1_KRAB,27730,03
823,Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47 --- DMD_control_tiles;ENSG00000198947;;182;,107,03
824,Silencer_tiles;ENSG00000130706;26 --- DMD_control_tiles;ENSG00000198947;;130;,1909,03
825,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- DMD_control_tiles;ENSG00000198947;;297;,1671,03
826,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,4314,03
827,Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,1709,03
828,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,1025,03
829,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,2910,03
830,Silencer_tiles;ENSG00000025156;13 --- DMD_control_tiles;ENSG00000198947;;297;,530,03
831,DMD_control_tiles;ENSG00000198947;;259; --- DMD_control_tiles;ENSG00000198947;;259;,3092,03
832,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Random_control;;;257;,5725,03
833,Silencer_tiles;ENSG00000141644;47 --- DMD_control_tiles;ENSG00000198947;;31;,2800,03
834,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Random_control;;;89;,6595,03
835,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- Random_control;;;257;,2840,03
836,Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46 --- Silencer_tiles;ENSG00000179833;22,10243,03
837,Silencer_tiles;ENSG00000141644;47 --- DMD_control_tiles;ENSG00000198947;;255;,3663,03
838,DMD_control_tiles;ENSG00000198947;;131; --- Random_control;;;297;,1737,03
839,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- DMD_control_tiles;ENSG00000198947;;297;,2880,03
840,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,2219,03
841,Random_control;;;297; --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,1466,03
842,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,33362,03
843,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,1547,03
844,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Random_control;;;124;,3656,03
845,Short_nuclear_domain;CHD3_HUMAN;DUF1087;1286;60 --- Silencer_tiles;ENSG00000111642;38,421,03
846,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,1598,03
847,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,4763,03
848,Random_control;;;205; --- DMD_control_tiles;ENSG00000198947;;297;,5913,03
849,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68,387,03
850,Silencer_tiles;ENSG00000188779;4 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,2977,03
851,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,49405,03
852,Short_nuclear_domain;WWP2_HUMAN;WW;381;28 --- Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46,3350,03
853,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,10667,03
854,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,9488,03
855,Silencer_tiles;ENSG00000155090;12 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,567,03
856,Silencer_tiles;ENSG00000130706;26 --- Random_control;;;411;,3265,03
857,Silencer_tiles;ENSG00000174197;238 --- Silencer_tiles;ENSG00000168769;132,1012,03
858,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,20934,03
859,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000168769;132,3522,03
860,Random_control;;;297; --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,14259,03
861,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- Silencer_tiles;ENSG00000130706;26,18539,03
862,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Random_control;;;21;,9923,03
863,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Silencer_tiles;ENSG00000130706;26,43714,03
864,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- DMD_control_tiles;ENSG00000198947;;31;,6865,03
865,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- DMD_control_tiles;ENSG00000198947;;255;,57819,03
866,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,50034,03
867,Silencer_tiles;ENSG00000069812;10 --- Silencer_tiles;ENSG00000174197;34,709,03
868,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Silencer_tiles;ENSG00000130706;26,21880,03
869,Random_control;;;124; --- DMD_control_tiles;ENSG00000198947;;31;,14591,03
870,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- Random_control;;;411;,7419,03
871,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- NIZP1_C2HR,1407,03
872,Silencer_tiles;ENSG00000102974;12 --- Random_control;;;411;,2086,03
873,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47,634,03
874,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Random_control;;;89;,4340,03
875,Silencer_tiles;ENSG00000168769;132 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,20658,03
876,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- DMD_control_tiles;ENSG00000198947;;131;,5157,03
877,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Silencer_tiles;ENSG00000085224;242,2529,03
878,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,5448,03
879,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,21262,03
880,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,16275,03
881,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,3679,03
882,Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52 --- DMD_control_tiles;ENSG00000198947;;131;,47,03
883,Silencer_tiles;ENSG00000100307;18 --- Random_control;;;21;,5776,03
884,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,4020,03
885,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000111642;38,5606,03
886,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,11916,03
887,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,10608,03
888,Human_KRAB_variant;P21506;146 --- Random_control;;;205;,590,03
889,Silencer_tiles;ENSG00000130706;26 --- Silencer_tiles;ENSG00000179833;22,32436,03
890,Silencer_tiles;ENSG00000102974;12 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,3615,03
891,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- DMD_control_tiles;ENSG00000198947;;182;,8475,03
892,Silencer_tiles;ENSG00000061273;33 --- Silencer_tiles;ENSG00000179833;22,38446,03
893,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,1390,03
894,Random_control;;;411; --- Silencer_tiles;ENSG00000069812;10,6650,03
895,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68,1124,03
896,Random_control;;;205; --- Silencer_tiles;ENSG00000069812;10,15433,03
897,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,3802,03
898,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,46942,03
899,DMD_control_tiles;ENSG00000198947;;31; --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,4920,03
900,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,4922,03
901,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Random_control;;;411;,1581,03
902,Human_KRAB_variant;P21506;146 --- Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26,427,03
903,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,20176,03
904,DMD_control_tiles;ENSG00000198947;;259; --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,1297,03
905,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,2441,03
906,DMD_control_tiles;ENSG00000198947;;357; --- Random_control;;;297;,2977,03
907,DMD_control_tiles;ENSG00000198947;;255; --- Short_nuclear_domain;KIBRA_HUMAN;WW;1;29,834,03
908,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,638,03
909,Random_control;;;257; --- Silencer_tiles;ENSG00000069812;10,25732,03
910,Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,1488,03
911,Silencer_tiles;ENSG00000076108;118 --- Random_control;;;372;,3978,03
912,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- DMD_control_tiles;ENSG00000198947;;297;,7543,03
913,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,2358,03
914,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,3774,03
915,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Silencer_tiles;ENSG00000170604;0,1480,03
916,DMD_control_tiles;ENSG00000198947;;357; --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,2530,03
917,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,19173,03
918,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50,1482,03
919,Random_control;;;372; --- Silencer_tiles;ENSG00000076108;118,2499,03
920,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Silencer_tiles;ENSG00000069812;10,16875,03
921,Short_nuclear_domain;WBP4_HUMAN;WW;139;29 --- Random_control;;;124;,1022,03
922,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,986,03
923,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,5953,03
924,Silencer_tiles;ENSG00000084093;101 --- Random_control;;;385;,1496,03
925,Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,637,03
926,Silencer_tiles;ENSG00000088305;10 --- Random_control;;;89;,4981,03
927,Short_nuclear_domain;JDP2_HUMAN;bZIP_1;61;63 --- Silencer_tiles;ENSG00000069812;10,281,03
928,Silencer_tiles;ENSG00000155090;12 --- Silencer_tiles;ENSG00000168769;132,695,03
929,DMD_control_tiles;ENSG00000198947;;357; --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,8046,03
930,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- DMD_control_tiles;ENSG00000198947;;297;,2192,03
931,Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77 --- Silencer_tiles;ENSG00000174197;34,342,03
932,Silencer_tiles;ENSG00000188779;4 --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,2749,03
933,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,34196,03
934,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Random_control;;;89;,3589,03
935,DMD_control_tiles;ENSG00000198947;;297; --- DMD_control_tiles;ENSG00000198947;;31;,1678,03
936,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;YAF2_HUMAN;YAF2_RYBP;78;32,447,03
937,Silencer_tiles;ENSG00000130706;26 --- DMD_control_tiles;ENSG00000198947;;255;,2082,03
938,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Silencer_tiles;ENSG00000088305;10,4952,03
939,Silencer_tiles;ENSG00000025156;13 --- Silencer_tiles;ENSG00000174197;238,725,03
940,Short_nuclear_domain;KIBRA_HUMAN;WW;1;29 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,3733,03
941,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,32267,03
942,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,38195,03
943,DMD_control_tiles;ENSG00000198947;;357; --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,4431,03
944,NIZP1_KRAB --- DMD_control_tiles;ENSG00000198947;;171;,2199,03
945,Random_control;;;257; --- Silencer_tiles;ENSG00000130706;26,7779,03
946,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Silencer_tiles;ENSG00000130706;26,11371,03
947,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,3590,03
948,Silencer_tiles;ENSG00000076108;118 --- Random_control;;;205;,8881,03
949,NIZP1_KRAB --- Silencer_tiles;ENSG00000179833;22,11951,03
950,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Silencer_tiles;ENSG00000076108;118,11370,03
951,Silencer_tiles;ENSG00000205571;13 --- Silencer_tiles;ENSG00000061273;33,537,03
952,Silencer_tiles;ENSG00000076108;118 --- Random_control;;;89;,21162,03
953,NIZP1_C2HR --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,2351,03
954,Random_control;;;124; --- Random_control;;;21;,4234,03
955,NIZP1_C2HR --- Random_control;;;257;,1746,03
956,DMD_control_tiles;ENSG00000198947;;357; --- Silencer_tiles;ENSG00000084093;101,783,03
957,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,845,03
958,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,17319,03
959,Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,2473,03
960,Silencer_tiles;ENSG00000170604;0 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,1309,03
961,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,8503,03
962,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- NIZP1_KRAB,8818,03
963,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,2457,03
964,Short_nuclear_domain;WBP4_HUMAN;WW;139;29 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,5784,03
965,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- DMD_control_tiles;ENSG00000198947;;357;,7069,03
966,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Silencer_tiles;ENSG00000084093;101,716,03
967,Random_control;;;297; --- Silencer_tiles;ENSG00000168769;132,715,03
968,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,2923,03
969,Silencer_tiles;ENSG00000179833;22 --- DMD_control_tiles;ENSG00000198947;;171;,24526,03
970,DMD_control_tiles;ENSG00000198947;;130; --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,472,03
971,Random_control;;;124; --- DMD_control_tiles;ENSG00000198947;;182;,1223,03
972,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,677,03
973,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50,613,03
974,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Human_KRAB_variant;M0QYP0;367,1287,03
975,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26,13555,03
976,Short_nuclear_domain;KIBRA_HUMAN;WW;1;29 --- Random_control;;;385;,909,03
977,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,20907,03
978,DMD_control_tiles;ENSG00000198947;;31; --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,2151,03
979,Silencer_tiles;ENSG00000188779;4 --- Silencer_tiles;ENSG00000188779;4,4232,03
980,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,8647,03
981,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,24079,03
982,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,25512,03
983,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Silencer_tiles;ENSG00000076108;118,1581,03
984,Random_control;;;257; --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,2729,03
985,Silencer_tiles;ENSG00000111642;38 --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,388,03
986,DMD_control_tiles;ENSG00000198947;;297; --- Random_control;;;297;,4515,03
987,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,3987,03
988,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Silencer_tiles;ENSG00000179833;22,12287,03
989,Silencer_tiles;ENSG00000174197;238 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,1542,03
