,pair,count,sample
1425,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Silencer_tiles;ENSG00000130706;26,2534,12
1426,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- Short_nuclear_domain;HXA13_HUMAN;Homeodomain;308;56,181,12
1427,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,1904,12
1428,Silencer_tiles;ENSG00000179833;22 --- Human_KRAB_variant;Q3KP31;676,6780,12
1429,Short_nuclear_domain;WBP4_HUMAN;WW;139;29 --- DMD_control_tiles;ENSG00000198947;;176;,458,12
1430,DMD_control_tiles;ENSG00000198947;;31; --- Random_control;;;124;,1919,12
1431,Human_KRAB_variant;P21506;146 --- Silencer_tiles;ENSG00000188779;4,333,12
1432,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Silencer_tiles;ENSG00000188779;4,1340,12
1433,Short_nuclear_domain;WWP2_HUMAN;WW;381;28 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,515,12
1434,Silencer_tiles;ENSG00000069812;10 --- DMD_control_tiles;ENSG00000198947;;297;,1236,12
1435,NIZP1_C2HR --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,1490,12
1436,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,2782,12
1437,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,1511,12
1438,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000205571;13,3331,12
1439,Silencer_tiles;ENSG00000069812;10 --- Random_control;;;411;,2453,12
1440,Random_control;;;205; --- Random_control;;;21;,8436,12
1441,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,1295,12
1442,Short_nuclear_domain;MPP8_HUMAN;Chromo;44;50 --- Human_KRAB_variant;P21506;146,206,12
1443,Silencer_tiles;ENSG00000076108;118 --- Random_control;;;411;,19140,12
1444,Random_control;;;124; --- Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48,823,12
1445,Silencer_tiles;ENSG00000127124;78 --- Silencer_tiles;ENSG00000205571;13,765,12
1446,Silencer_tiles;ENSG00000102974;12 --- DMD_control_tiles;ENSG00000198947;;259;,718,12
1447,Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56 --- Silencer_tiles;ENSG00000069812;10,632,12
1448,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,1921,12
1449,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Silencer_tiles;ENSG00000163602;11,612,12
1450,Human_KRAB_variant;P21506;146 --- Silencer_tiles;ENSG00000168769;132,2726,12
1451,DMD_control_tiles;ENSG00000198947;;171; --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,1414,12
1452,Human_KRAB_variant;M0QYP0;367 --- Silencer_tiles;ENSG00000100307;18,5856,12
1453,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,2336,12
1454,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,2378,12
1455,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,544,12
1456,Silencer_tiles;ENSG00000085224;242 --- Silencer_tiles;ENSG00000069812;10,3509,12
1457,Human_KRAB_variant;M0QYP0;367 --- Silencer_tiles;ENSG00000088305;10,17563,12
1458,Random_control;;;205; --- Silencer_tiles;ENSG00000088305;10,8323,12
1459,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Silencer_tiles;ENSG00000025156;13,1123,12
1460,Random_control;;;89; --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,5607,12
1461,Short_nuclear_domain;WWP2_HUMAN;WW;381;28 --- Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50,299,12
1462,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48,3766,12
1463,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- DMD_control_tiles;ENSG00000198947;;31;,1535,12
1464,Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48 --- Random_control;;;372;,473,12
1465,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,4418,12
1466,Silencer_tiles;ENSG00000174197;238 --- Random_control;;;205;,3318,12
1467,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- DMD_control_tiles;ENSG00000198947;;255;,684,12
1468,Random_control;;;257; --- Silencer_tiles;ENSG00000069812;10,29780,12
1469,NIZP1_KRAB --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,2431,12
1470,Short_nuclear_domain;CREM_HUMAN;bZIP_1;265;45 --- Silencer_tiles;ENSG00000100307;18,620,12
1471,Silencer_tiles;ENSG00000102974;12 --- Silencer_tiles;ENSG00000069812;10,12435,12
1472,Random_control;;;124; --- Silencer_tiles;ENSG00000100307;18,3781,12
1473,Silencer_tiles;ENSG00000168769;132 --- Silencer_tiles;ENSG00000168769;132,15069,12
1474,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,573,12
1475,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Silencer_tiles;ENSG00000141644;47,1765,12
1476,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,2099,12
1477,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,1391,12
1478,Silencer_tiles;ENSG00000061273;33 --- Silencer_tiles;ENSG00000130706;26,2826,12
1479,Silencer_tiles;ENSG00000179833;22 --- Random_control;;;297;,7564,12
1480,Silencer_tiles;ENSG00000076108;118 --- Silencer_tiles;ENSG00000100307;18,14144,12
1481,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,2223,12
1482,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,5805,12
1483,Silencer_tiles;ENSG00000170604;0 --- Human_KRAB_variant;M0QYP0;367,1772,12
1484,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Silencer_tiles;ENSG00000141644;47,1860,12
1485,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,661,12
1486,Silencer_tiles;ENSG00000088305;10 --- Random_control;;;21;,3628,12
1487,Silencer_tiles;ENSG00000179833;22 --- DMD_control_tiles;ENSG00000198947;;182;,1449,12
1488,Random_control;;;411; --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,1215,12
1489,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,4373,12
1490,Random_control;;;297; --- Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52,700,12
1491,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,6150,12
1492,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48,878,12
1493,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,6039,12
1494,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,3151,12
1495,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Random_control;;;385;,2571,12
1496,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- NIZP1_KRAB,5065,12
1497,Silencer_tiles;ENSG00000025156;13 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,1199,12
1498,Human_KRAB_variant;Q3KP31;676 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,3171,12
1499,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,3689,12
1500,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,805,12
1501,Silencer_tiles;ENSG00000111642;38 --- Silencer_tiles;ENSG00000170604;0,1568,12
1502,Random_control;;;205; --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,3180,12
1503,Random_control;;;205; --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,2847,12
1504,Short_nuclear_domain;WBP4_HUMAN;WW;139;29 --- Silencer_tiles;ENSG00000025156;13,915,12
1505,Random_control;;;89; --- Short_nuclear_domain;ID2_HUMAN;HLH;15;41,830,12
1506,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Random_control;;;385;,3564,12
1507,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- DMD_control_tiles;ENSG00000198947;;259;,1150,12
1508,Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,1690,12
1509,Human_KRAB_variant;M0QYP0;367 --- Silencer_tiles;ENSG00000179833;22,15312,12
1510,Silencer_tiles;ENSG00000130706;26 --- Silencer_tiles;ENSG00000179833;22,3277,12
1511,DMD_control_tiles;ENSG00000198947;;130; --- Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39,143,12
1512,Short_nuclear_domain;ATF1_HUMAN;bZIP_1;191;59 --- Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52,34,12
1513,Silencer_tiles;ENSG00000111642;38 --- Human_KRAB_variant;Q3KP31;676,2431,12
1514,DMD_control_tiles;ENSG00000198947;;131; --- Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48,568,12
1515,Silencer_tiles;ENSG00000069812;10 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,2282,12
1516,Random_control;;;257; --- Short_nuclear_domain;MPP8_HUMAN;Chromo;44;50,1478,12
1517,Silencer_tiles;ENSG00000127124;78 --- DMD_control_tiles;ENSG00000198947;;176;,667,12
1518,Random_control;;;124; --- DMD_control_tiles;ENSG00000198947;;171;,1749,12
1519,Human_KRAB_variant;M0QYP0;367 --- DMD_control_tiles;ENSG00000198947;;131;,5389,12
1520,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,10334,12
1521,Silencer_tiles;ENSG00000025156;13 --- Silencer_tiles;ENSG00000076108;118,1249,12
1522,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,2956,12
1523,Short_nuclear_domain;ID2_HUMAN;HLH;15;41 --- Human_KRAB_variant;P21506;146,1251,12
1524,Random_control;;;205; --- Random_control;;;89;,6775,12
1525,DMD_control_tiles;ENSG00000198947;;131; --- Silencer_tiles;ENSG00000085224;242,1144,12
1526,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68,2353,12
1527,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- DMD_control_tiles;ENSG00000198947;;357;,4756,12
1528,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,685,12
1529,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,11356,12
1530,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Silencer_tiles;ENSG00000174197;238,783,12
1531,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,2160,12
1532,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,6608,12
1533,Random_control;;;372; --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,2583,12
1534,Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,798,12
1535,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000179833;22,5302,12
1536,Human_KRAB_variant;P21506;146 --- Silencer_tiles;ENSG00000170604;0,1482,12
1537,DMD_control_tiles;ENSG00000198947;;31; --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,1230,12
1538,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Random_control;;;89;,3275,12
1539,Silencer_tiles;ENSG00000163602;11 --- Silencer_tiles;ENSG00000163602;11,5604,12
1540,Silencer_tiles;ENSG00000188779;4 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,1068,12
1541,DMD_control_tiles;ENSG00000198947;;31; --- DMD_control_tiles;ENSG00000198947;;297;,2195,12
1542,NIZP1_C2HR --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,1993,12
1543,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39,1400,12
1544,DMD_control_tiles;ENSG00000198947;;357; --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,2949,12
1545,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,3835,12
1546,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,2557,12
1547,Silencer_tiles;ENSG00000168769;132 --- Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48,309,12
1548,Random_control;;;257; --- Short_nuclear_domain;KIBRA_HUMAN;WW;1;29,864,12
1549,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,2168,12
1550,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Silencer_tiles;ENSG00000174197;34,1640,12
1551,NIZP1_C2HR --- Random_control;;;297;,2030,12
1552,Silencer_tiles;ENSG00000088305;10 --- DMD_control_tiles;ENSG00000198947;;357;,3159,12
1553,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52,3476,12
1554,DMD_control_tiles;ENSG00000198947;;297; --- Random_control;;;124;,2728,12
1555,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,9114,12
1556,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- DMD_control_tiles;ENSG00000198947;;297;,2380,12
1557,Random_control;;;205; --- DMD_control_tiles;ENSG00000198947;;130;,2849,12
1558,DMD_control_tiles;ENSG00000198947;;259; --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,527,12
1559,Human_KRAB_variant;M0QYP0;367 --- Human_KRAB_variant;P21506;146,5290,12
1560,Silencer_tiles;ENSG00000088305;10 --- DMD_control_tiles;ENSG00000198947;;171;,646,12
1561,Silencer_tiles;ENSG00000025156;13 --- Random_control;;;297;,1249,12
1562,Silencer_tiles;ENSG00000155090;12 --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,532,12
1563,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Random_control;;;89;,1961,12
1564,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,5247,12
1565,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Silencer_tiles;ENSG00000069812;10,4374,12
1566,Short_nuclear_domain;WWP2_HUMAN;WW;381;28 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,643,12
1567,Silencer_tiles;ENSG00000084093;101 --- NIZP1_KRAB,2440,12
1568,NIZP1_KRAB --- Random_control;;;205;,7019,12
1569,Random_control;;;205; --- Silencer_tiles;ENSG00000168769;132,5392,12
1570,DMD_control_tiles;ENSG00000198947;;131; --- Random_control;;;124;,853,12
1571,Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41 --- Random_control;;;21;,997,12
1572,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,1036,12
1573,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Random_control;;;124;,3201,12
1574,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Silencer_tiles;ENSG00000025156;13,2611,12
1575,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Random_control;;;411;,5116,12
1576,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,2473,12
1577,Random_control;;;411; --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,2613,12
1578,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Silencer_tiles;ENSG00000076108;118,2235,12
1579,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Silencer_tiles;ENSG00000205571;13,521,12
1580,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Random_control;;;89;,7939,12
1581,Random_control;;;124; --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,2645,12
1582,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Random_control;;;205;,4314,12
1583,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,1066,12
1584,Silencer_tiles;ENSG00000100307;18 --- Random_control;;;257;,5374,12
1585,NIZP1_KRAB --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,1963,12
1586,DMD_control_tiles;ENSG00000198947;;31; --- Random_control;;;385;,1192,12
1587,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,519,12
1588,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Human_KRAB_variant;M0QYP0;367,4623,12
1589,Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56 --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,415,12
1590,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,7827,12
1591,Silencer_tiles;ENSG00000061273;33 --- Silencer_tiles;ENSG00000168769;132,1988,12
1592,Silencer_tiles;ENSG00000069812;10 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,1587,12
1593,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26,3719,12
1594,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- DMD_control_tiles;ENSG00000198947;;176;,1185,12
1595,DMD_control_tiles;ENSG00000198947;;255; --- Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50,354,12
1596,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,3677,12
1597,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,297,12
1598,Silencer_tiles;ENSG00000025156;13 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,1139,12
1599,Silencer_tiles;ENSG00000069812;10 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,1349,12
1600,Silencer_tiles;ENSG00000061273;33 --- DMD_control_tiles;ENSG00000198947;;131;,1549,12
1601,Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46 --- Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68,606,12
1602,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,2652,12
1603,Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,2706,12
1604,Random_control;;;257; --- DMD_control_tiles;ENSG00000198947;;251;,760,12
1605,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,2709,12
1606,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,2743,12
1607,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,591,12
1608,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Silencer_tiles;ENSG00000102974;12,1093,12
1609,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,2920,12
1610,Random_control;;;124; --- Silencer_tiles;ENSG00000163602;11,2363,12
1611,Short_nuclear_domain;WBP4_HUMAN;WW;139;29 --- Silencer_tiles;ENSG00000174197;238,623,12
1612,NIZP1_KRAB --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,5706,12
1613,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Silencer_tiles;ENSG00000088305;10,2618,12
1614,Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,454,12
1615,Silencer_tiles;ENSG00000111642;38 --- NIZP1_KRAB,1394,12
1616,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- NIZP1_KRAB,2271,12
1617,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- DMD_control_tiles;ENSG00000198947;;171;,1159,12
1618,NIZP1_C2HR --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,1282,12
1619,Silencer_tiles;ENSG00000025156;13 --- DMD_control_tiles;ENSG00000198947;;176;,406,12
1620,Silencer_tiles;ENSG00000088305;10 --- Human_KRAB_variant;P21506;146,2751,12
1621,Silencer_tiles;ENSG00000168769;132 --- Silencer_tiles;ENSG00000130706;26,1665,12
1622,Silencer_tiles;ENSG00000111642;38 --- DMD_control_tiles;ENSG00000198947;;171;,574,12
1623,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,2216,12
1624,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Random_control;;;372;,2428,12
1625,Silencer_tiles;ENSG00000069812;10 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,1552,12
1626,NIZP1_C2HR --- Random_control;;;21;,2003,12
1627,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47,705,12
1628,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;SSX2_HUMAN;SSXRD;108;31,853,12
1629,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,2778,12
1630,Random_control;;;372; --- Random_control;;;411;,2601,12
1631,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- NIZP1_C2HR,1610,12
1632,Random_control;;;257; --- Silencer_tiles;ENSG00000088305;10,7396,12
1633,Silencer_tiles;ENSG00000100307;18 --- Random_control;;;89;,8020,12
1634,Random_control;;;257; --- Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26,2765,12
1635,Short_nuclear_domain;WWP2_HUMAN;WW;381;28 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,1025,12
1636,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,244,12
1637,Silencer_tiles;ENSG00000111642;38 --- Silencer_tiles;ENSG00000130706;26,2847,12
1638,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Human_KRAB_variant;M0QYP0;367,1210,12
1639,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;ID2_HUMAN;HLH;15;41,1053,12
1640,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Silencer_tiles;ENSG00000141644;47,1849,12
1641,Silencer_tiles;ENSG00000102974;12 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,3299,12
1642,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,3825,12
1643,Short_nuclear_domain;KIBRA_HUMAN;WW;1;29 --- Silencer_tiles;ENSG00000069812;10,2241,12
1644,Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,732,12
1645,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- DMD_control_tiles;ENSG00000198947;;255;,1914,12
1646,Silencer_tiles;ENSG00000155090;12 --- Random_control;;;124;,1725,12
1647,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,6138,12
1648,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,961,12
1649,Random_control;;;89; --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,2551,12
1650,Silencer_tiles;ENSG00000061273;33 --- Silencer_tiles;ENSG00000111642;38,5081,12
1651,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Short_nuclear_domain;JDP2_HUMAN;bZIP_1;61;63,154,12
1652,Short_nuclear_domain;WWP2_HUMAN;WW;381;28 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,1309,12
1653,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,1350,12
1654,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,2818,12
1655,Silencer_tiles;ENSG00000155090;12 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,2411,12
1656,Random_control;;;385; --- Random_control;;;21;,883,12
1657,Random_control;;;205; --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,5983,12
1658,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,3489,12
1659,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,1238,12
1660,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,1824,12
