,pair,count,sample
1258,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Silencer_tiles;ENSG00000174197;34,2494,10
1259,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,6295,10
1260,NIZP1_C2HR --- Silencer_tiles;ENSG00000069812;10,9769,10
1261,Random_control;;;124; --- Silencer_tiles;ENSG00000168769;132,9135,10
1262,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,8491,10
1263,Silencer_tiles;ENSG00000061273;33 --- DMD_control_tiles;ENSG00000198947;;357;,11334,10
1264,NIZP1_KRAB --- Silencer_tiles;ENSG00000100307;18,7188,10
1265,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Silencer_tiles;ENSG00000025156;13,2196,10
1266,DMD_control_tiles;ENSG00000198947;;251; --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,769,10
1267,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Silencer_tiles;ENSG00000174197;34,2631,10
1268,Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,1856,10
1269,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,7294,10
1270,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,6126,10
1271,Silencer_tiles;ENSG00000174197;238 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,1971,10
1272,Random_control;;;411; --- Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56,3315,10
1273,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,8179,10
1274,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,1067,10
1275,Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68 --- DMD_control_tiles;ENSG00000198947;;255;,533,10
1276,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50,2926,10
1277,Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70 --- Random_control;;;411;,6334,10
1278,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Human_KRAB_variant;P21506;146,6687,10
1279,Random_control;;;297; --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,2280,10
1280,Human_KRAB_variant;Q3KP31;676 --- Silencer_tiles;ENSG00000069812;10,11392,10
1281,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,11454,10
1282,Human_KRAB_variant;P21506;146 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,8065,10
1283,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Silencer_tiles;ENSG00000174197;34,4998,10
1284,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,8027,10
1285,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- DMD_control_tiles;ENSG00000198947;;130;,2227,10
1286,Silencer_tiles;ENSG00000102974;12 --- Silencer_tiles;ENSG00000102974;12,3706,10
1287,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,8685,10
1288,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000141644;47,20203,10
1289,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,7748,10
1290,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;HXA13_HUMAN;Homeodomain;308;56,724,10
1291,Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77 --- Human_KRAB_variant;M0QYP0;367,7347,10
1292,Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56 --- Human_KRAB_variant;M0QYP0;367,897,10
1293,DMD_control_tiles;ENSG00000198947;;131; --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,886,10
1294,DMD_control_tiles;ENSG00000198947;;131; --- Random_control;;;372;,1637,10
1295,Human_KRAB_variant;M0QYP0;367 --- DMD_control_tiles;ENSG00000198947;;182;,12691,10
1296,Silencer_tiles;ENSG00000102974;12 --- Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47,906,10
1297,Random_control;;;411; --- Silencer_tiles;ENSG00000174197;34,6142,10
1298,Short_nuclear_domain;KIBRA_HUMAN;WW;1;29 --- Silencer_tiles;ENSG00000179833;22,1051,10
1299,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Silencer_tiles;ENSG00000179833;22,6742,10
1300,Short_nuclear_domain;CHD3_HUMAN;DUF1087;1286;60 --- Silencer_tiles;ENSG00000069812;10,6418,10
1301,Random_control;;;411; --- Random_control;;;297;,13695,10
1302,Silencer_tiles;ENSG00000168769;132 --- Human_KRAB_variant;P21506;146,4182,10
1303,NIZP1_KRAB --- Short_nuclear_domain;CHD3_HUMAN;DUF1087;1286;60,1133,10
1304,Silencer_tiles;ENSG00000111642;38 --- Silencer_tiles;ENSG00000069812;10,6211,10
1305,Silencer_tiles;ENSG00000025156;13 --- Silencer_tiles;ENSG00000205571;13,475,10
1306,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000061273;33,34116,10
1307,Silencer_tiles;ENSG00000084093;101 --- Silencer_tiles;ENSG00000084093;101,3421,10
1308,NIZP1_KRAB --- Silencer_tiles;ENSG00000084093;101,3584,10
1309,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,7501,10
1310,Silencer_tiles;ENSG00000141644;47 --- Human_KRAB_variant;P21506;146,23032,10
1311,Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48 --- Human_KRAB_variant;M0QYP0;367,1461,10
1312,Silencer_tiles;ENSG00000088305;10 --- DMD_control_tiles;ENSG00000198947;;130;,3927,10
1313,Silencer_tiles;ENSG00000102974;12 --- DMD_control_tiles;ENSG00000198947;;297;,7586,10
1314,Random_control;;;89; --- Silencer_tiles;ENSG00000179833;22,6717,10
1315,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;YAF2_HUMAN;YAF2_RYBP;78;32,5074,10
1316,Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46 --- DMD_control_tiles;ENSG00000198947;;251;,822,10
1317,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,4928,10
1318,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,27409,10
1319,Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77 --- DMD_control_tiles;ENSG00000198947;;31;,1455,10
1320,DMD_control_tiles;ENSG00000198947;;31; --- Random_control;;;89;,5338,10
1321,Random_control;;;257; --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,15408,10
1322,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Silencer_tiles;ENSG00000102974;12,3398,10
1323,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,6458,10
1324,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Silencer_tiles;ENSG00000088305;10,7466,10
1325,Random_control;;;124; --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,7430,10
1326,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- DMD_control_tiles;ENSG00000198947;;31;,6360,10
1327,Random_control;;;411; --- Silencer_tiles;ENSG00000130706;26,13283,10
1328,Silencer_tiles;ENSG00000174197;238 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,3771,10
1329,Silencer_tiles;ENSG00000111642;38 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,4040,10
1330,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- DMD_control_tiles;ENSG00000198947;;357;,22911,10
1331,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- DMD_control_tiles;ENSG00000198947;;171;,2472,10
1332,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Random_control;;;372;,3246,10
1333,Silencer_tiles;ENSG00000174197;238 --- Silencer_tiles;ENSG00000085224;242,1779,10
1334,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,4914,10
1335,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,1376,10
1336,DMD_control_tiles;ENSG00000198947;;171; --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,2192,10
1337,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Random_control;;;205;,10709,10
1338,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52,1778,10
1339,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- DMD_control_tiles;ENSG00000198947;;357;,7528,10
1340,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48,3118,10
1341,Silencer_tiles;ENSG00000163602;11 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,5211,10
1342,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,2953,10
1343,DMD_control_tiles;ENSG00000198947;;255; --- Silencer_tiles;ENSG00000205571;13,471,10
1344,Random_control;;;205; --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,34086,10
1345,NIZP1_KRAB --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,7457,10
1346,DMD_control_tiles;ENSG00000198947;;259; --- Silencer_tiles;ENSG00000130706;26,1406,10
1347,DMD_control_tiles;ENSG00000198947;;357; --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,12534,10
1348,Silencer_tiles;ENSG00000163602;11 --- Random_control;;;205;,6405,10
1349,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Random_control;;;297;,10707,10
1350,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,13026,10
1351,Random_control;;;257; --- Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46,3696,10
1352,Short_nuclear_domain;KIBRA_HUMAN;WW;1;29 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,2415,10
1353,Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,4337,10
1354,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,6921,10
1355,Random_control;;;257; --- Silencer_tiles;ENSG00000061273;33,18938,10
1356,NIZP1_C2HR --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,2217,10
1357,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,24946,10
1358,Random_control;;;372; --- Silencer_tiles;ENSG00000111642;38,9478,10
1359,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Silencer_tiles;ENSG00000085224;242,5504,10
1360,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,4901,10
1361,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,11306,10
1362,Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,5508,10
1363,Human_KRAB_variant;M0QYP0;367 --- Silencer_tiles;ENSG00000025156;13,9876,10
1364,DMD_control_tiles;ENSG00000198947;;31; --- Silencer_tiles;ENSG00000069812;10,25015,10
1365,Human_KRAB_variant;M0QYP0;367 --- DMD_control_tiles;ENSG00000198947;;176;,17913,10
1366,NIZP1_C2HR --- Random_control;;;89;,2820,10
1367,Silencer_tiles;ENSG00000100307;18 --- DMD_control_tiles;ENSG00000198947;;171;,8298,10
1368,Random_control;;;124; --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,8521,10
1369,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,11302,10
1370,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,3148,10
1371,Random_control;;;411; --- Silencer_tiles;ENSG00000179833;22,9058,10
1372,Short_nuclear_domain;WBP4_HUMAN;WW;139;29 --- Silencer_tiles;ENSG00000069812;10,4265,10
1373,Silencer_tiles;ENSG00000102974;12 --- Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56,2800,10
1374,Random_control;;;205; --- NIZP1_KRAB,14835,10
1375,Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70 --- DMD_control_tiles;ENSG00000198947;;31;,2165,10
1376,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;CHD3_HUMAN;DUF1087;1286;60,1124,10
1377,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,15259,10
1378,Silencer_tiles;ENSG00000163602;11 --- Silencer_tiles;ENSG00000084093;101,2183,10
1379,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,7550,10
1380,Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52 --- Random_control;;;297;,616,10
1381,Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50 --- Random_control;;;89;,746,10
1382,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- DMD_control_tiles;ENSG00000198947;;357;,19954,10
1383,Random_control;;;297; --- Random_control;;;21;,6537,10
1384,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39,1836,10
1385,Silencer_tiles;ENSG00000188779;4 --- Random_control;;;124;,2503,10
1386,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,1474,10
1387,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000076108;118,69855,10
1388,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48,454,10
1389,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Random_control;;;297;,10458,10
1390,Silencer_tiles;ENSG00000061273;33 --- Human_KRAB_variant;Q3KP31;676,10505,10
1391,Silencer_tiles;ENSG00000174197;238 --- Silencer_tiles;ENSG00000102974;12,1070,10
1392,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26,4108,10
1393,Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67 --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,4316,10
1394,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,11453,10
1395,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,19817,10
1396,Human_KRAB_variant;P21506;146 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,4494,10
1397,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,5305,10
1398,Silencer_tiles;ENSG00000069812;10 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,8260,10
1399,Random_control;;;372; --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,2871,10
1400,Random_control;;;411; --- Silencer_tiles;ENSG00000170604;0,8292,10
1401,Silencer_tiles;ENSG00000102974;12 --- DMD_control_tiles;ENSG00000198947;;182;,1998,10
1402,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Silencer_tiles;ENSG00000076108;118,17445,10
1403,Silencer_tiles;ENSG00000102098;62 --- Random_control;;;257;,1106,10
1404,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,1834,10
1405,Random_control;;;411; --- Silencer_tiles;ENSG00000088305;10,17841,10
1406,Random_control;;;411; --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,12805,10
1407,Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,5750,10
1408,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;SSX2_HUMAN;SSXRD;108;31,8244,10
1409,Human_KRAB_variant;P21506;146 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,9795,10
1410,Silencer_tiles;ENSG00000168769;132 --- Silencer_tiles;ENSG00000069812;10,19248,10
1411,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Random_control;;;411;,9101,10
1412,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,8737,10
1413,Random_control;;;372; --- Random_control;;;372;,7062,10
1414,Silencer_tiles;ENSG00000170604;0 --- Silencer_tiles;ENSG00000174197;34,2730,10
1415,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- DMD_control_tiles;ENSG00000198947;;255;,1883,10
1416,Silencer_tiles;ENSG00000179833;22 --- Random_control;;;257;,18565,10
1417,Random_control;;;205; --- DMD_control_tiles;ENSG00000198947;;357;,22784,10
1418,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Random_control;;;372;,3814,10
1419,Human_KRAB_variant;M0QYP0;367 --- Silencer_tiles;ENSG00000130706;26,69518,10
1420,NIZP1_KRAB --- Random_control;;;89;,11173,10
1421,Silencer_tiles;ENSG00000102974;12 --- Random_control;;;297;,14811,10
1422,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Human_KRAB_variant;M0QYP0;367,14955,10
1423,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,14729,10
1424,Random_control;;;205; --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,12995,10
1425,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Silencer_tiles;ENSG00000069812;10,32817,10
1426,Human_KRAB_variant;P21506;146 --- Random_control;;;297;,8896,10
1427,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50,1915,10
1428,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- DMD_control_tiles;ENSG00000198947;;130;,8753,10
1429,DMD_control_tiles;ENSG00000198947;;171; --- Silencer_tiles;ENSG00000163602;11,2165,10
1430,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,6062,10
1431,Random_control;;;257; --- DMD_control_tiles;ENSG00000198947;;297;,11540,10
1432,DMD_control_tiles;ENSG00000198947;;251; --- Silencer_tiles;ENSG00000085224;242,551,10
1433,Silencer_tiles;ENSG00000155090;12 --- Random_control;;;89;,5742,10
1434,Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50 --- Silencer_tiles;ENSG00000174197;34,342,10
1435,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- DMD_control_tiles;ENSG00000198947;;176;,2045,10
1436,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Human_KRAB_variant;M0QYP0;367,15722,10
1437,Silencer_tiles;ENSG00000088305;10 --- Silencer_tiles;ENSG00000179833;22,7824,10
1438,Random_control;;;257; --- Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68,6991,10
1439,Silencer_tiles;ENSG00000130706;26 --- Silencer_tiles;ENSG00000102974;12,3665,10
1440,Silencer_tiles;ENSG00000061273;33 --- Silencer_tiles;ENSG00000205571;13,3644,10
1441,DMD_control_tiles;ENSG00000198947;;259; --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,597,10
1442,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- Random_control;;;372;,1384,10
1443,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- DMD_control_tiles;ENSG00000198947;;182;,1945,10
1444,Silencer_tiles;ENSG00000088305;10 --- DMD_control_tiles;ENSG00000198947;;31;,6137,10
1445,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;YAF2_HUMAN;YAF2_RYBP;78;32,13801,10
1446,Random_control;;;297; --- Human_KRAB_variant;M0QYP0;367,10497,10
1447,Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,558,10
1448,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Human_KRAB_variant;M0QYP0;367,12829,10
1449,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,4001,10
1450,Silencer_tiles;ENSG00000076108;118 --- Human_KRAB_variant;P21506;146,17271,10
1451,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,11727,10
1452,Random_control;;;372; --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,2384,10
1453,Silencer_tiles;ENSG00000170604;0 --- Silencer_tiles;ENSG00000174197;238,2591,10
1454,Silencer_tiles;ENSG00000174197;238 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,2308,10
1455,DMD_control_tiles;ENSG00000198947;;297; --- Random_control;;;411;,9000,10
1456,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,14030,10
1457,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,11012,10
1458,Silencer_tiles;ENSG00000174197;238 --- Random_control;;;21;,3448,10
1459,Silencer_tiles;ENSG00000130706;26 --- Human_KRAB_variant;Q3KP31;676,11036,10
1460,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Silencer_tiles;ENSG00000102974;12,4304,10
1461,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Random_control;;;411;,11053,10
1462,DMD_control_tiles;ENSG00000198947;;176; --- Silencer_tiles;ENSG00000076108;118,6393,10
1463,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39,2880,10
1464,Silencer_tiles;ENSG00000061273;33 --- Random_control;;;89;,11663,10
1465,Random_control;;;257; --- NIZP1_KRAB,13770,10
1466,Silencer_tiles;ENSG00000069812;10 --- Silencer_tiles;ENSG00000076108;118,18356,10
1467,Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,2119,10
1468,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48,1107,10
1469,Silencer_tiles;ENSG00000130706;26 --- Silencer_tiles;ENSG00000069812;10,55023,10
1470,Silencer_tiles;ENSG00000102974;12 --- Silencer_tiles;ENSG00000130706;26,14166,10
1471,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Silencer_tiles;ENSG00000130706;26,7554,10
1472,Human_KRAB_variant;P21506;146 --- DMD_control_tiles;ENSG00000198947;;251;,1521,10
1473,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Silencer_tiles;ENSG00000130706;26,8977,10
1474,Silencer_tiles;ENSG00000100307;18 --- Silencer_tiles;ENSG00000025156;13,4362,10
1475,Silencer_tiles;ENSG00000061273;33 --- Silencer_tiles;ENSG00000088305;10,15772,10
1476,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- DMD_control_tiles;ENSG00000198947;;31;,3422,10
1477,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,3541,10
1478,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,6357,10
1479,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Random_control;;;297;,9827,10
1480,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,1130,10
1481,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Silencer_tiles;ENSG00000100307;18,6234,10
1482,DMD_control_tiles;ENSG00000198947;;171; --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,5091,10
1483,Silencer_tiles;ENSG00000084093;101 --- DMD_control_tiles;ENSG00000198947;;297;,5126,10
1484,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,21755,10
1485,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,6747,10
1486,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- Short_nuclear_domain;MPP8_HUMAN;Chromo;44;50,946,10
1487,Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77 --- Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52,1661,10
1488,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,8622,10
1489,NIZP1_KRAB --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,5554,10
1490,NIZP1_KRAB --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,12265,10
1491,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Random_control;;;411;,9055,10
1492,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Random_control;;;385;,8155,10
1493,Human_KRAB_variant;M0QYP0;367 --- Random_control;;;411;,62899,10
1494,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Silencer_tiles;ENSG00000170604;0,15724,10
1495,Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50 --- Short_nuclear_domain;YAF2_HUMAN;YAF2_RYBP;78;32,190,10
