,pair,count,sample
2382,Silencer_tiles;ENSG00000084093;101 --- Silencer_tiles;ENSG00000168769;132,62,04
2383,Silencer_tiles;ENSG00000179833;22 --- Human_KRAB_variant;M0QYP0;367,191,04
2384,Random_control;;;411; --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,115,04
2385,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,171,04
2386,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,100,04
2387,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;SSX2_HUMAN;SSXRD;108;31,46,04
2388,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,67,04
2389,Silencer_tiles;ENSG00000188779;4 --- Silencer_tiles;ENSG00000163602;11,10,04
2390,Short_nuclear_domain;WBP4_HUMAN;WW;139;29 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,57,04
2391,Random_control;;;205; --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,155,04
2392,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- DMD_control_tiles;ENSG00000198947;;259;,46,04
2393,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Short_nuclear_domain;MPP8_HUMAN;Chromo;44;50,46,04
2394,Silencer_tiles;ENSG00000025156;13 --- Silencer_tiles;ENSG00000174197;34,26,04
2395,Silencer_tiles;ENSG00000179833;22 --- Random_control;;;372;,110,04
2396,Short_nuclear_domain;CREM_HUMAN;bZIP_1;265;45 --- Silencer_tiles;ENSG00000076108;118,43,04
2397,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- DMD_control_tiles;ENSG00000198947;;255;,24,04
2398,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Silencer_tiles;ENSG00000205571;13,93,04
2399,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,26,04
2400,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,32,04
2401,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Random_control;;;205;,237,04
2402,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Human_KRAB_variant;Q3KP31;676,119,04
2403,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,92,04
2404,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,80,04
2405,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- DMD_control_tiles;ENSG00000198947;;31;,16,04
2406,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Silencer_tiles;ENSG00000025156;13,176,04
2407,Silencer_tiles;ENSG00000100307;18 --- Silencer_tiles;ENSG00000130706;26,255,04
2408,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46,94,04
2409,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Silencer_tiles;ENSG00000076108;118,134,04
2410,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Silencer_tiles;ENSG00000205571;13,105,04
2411,Random_control;;;124; --- Silencer_tiles;ENSG00000061273;33,196,04
2412,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,115,04
2413,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47,14,04
2414,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- NIZP1_C2HR,26,04
2415,Random_control;;;89; --- Silencer_tiles;ENSG00000111642;38,142,04
2416,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- DMD_control_tiles;ENSG00000198947;;357;,284,04
2417,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Random_control;;;372;,127,04
2418,DMD_control_tiles;ENSG00000198947;;171; --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,19,04
2419,Random_control;;;89; --- Silencer_tiles;ENSG00000100307;18,56,04
2420,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,104,04
2421,DMD_control_tiles;ENSG00000198947;;31; --- Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52,39,04
2422,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,110,04
2423,Short_nuclear_domain;MPP8_HUMAN;Chromo;44;50 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,14,04
2424,Random_control;;;205; --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,188,04
2425,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26,42,04
2426,Silencer_tiles;ENSG00000179833;22 --- Silencer_tiles;ENSG00000102974;12,75,04
2427,Random_control;;;257; --- Human_KRAB_variant;M0QYP0;367,182,04
2428,Silencer_tiles;ENSG00000088305;10 --- Random_control;;;410;,65,04
2429,Silencer_tiles;ENSG00000102974;12 --- Silencer_tiles;ENSG00000111642;38,129,04
2430,Human_KRAB_variant;P21506;146 --- DMD_control_tiles;ENSG00000198947;;259;,8,04
2431,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,61,04
2432,DMD_control_tiles;ENSG00000198947;;357; --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,92,04
2433,Silencer_tiles;ENSG00000085224;242 --- Silencer_tiles;ENSG00000088305;10,26,04
2434,Random_control;;;124; --- DMD_control_tiles;ENSG00000198947;;131;,101,04
2435,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,128,04
2436,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,161,04
2437,Silencer_tiles;ENSG00000168769;132 --- Silencer_tiles;ENSG00000102974;12,23,04
2438,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,138,04
2439,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,69,04
2440,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,68,04
2441,Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67 --- Random_control;;;372;,28,04
2442,Silencer_tiles;ENSG00000025156;13 --- Silencer_tiles;ENSG00000174197;238,33,04
2443,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,78,04
2444,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,112,04
2445,Silencer_tiles;ENSG00000155090;12 --- Random_control;;;411;,109,04
2446,Silencer_tiles;ENSG00000174197;238 --- NIZP1_KRAB,38,04
2447,Silencer_tiles;ENSG00000076108;118 --- Random_control;;;372;,319,04
2448,Random_control;;;411; --- Short_nuclear_domain;JDP2_HUMAN;bZIP_1;61;63,6,04
2449,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,13,04
2450,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,24,04
2451,DMD_control_tiles;ENSG00000198947;;171; --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,46,04
2452,Short_nuclear_domain;CREM_HUMAN;bZIP_1;265;45 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,18,04
2453,Short_nuclear_domain;WBP4_HUMAN;WW;139;29 --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,174,04
2454,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,31,04
2455,Silencer_tiles;ENSG00000061273;33 --- DMD_control_tiles;ENSG00000198947;;297;,122,04
2456,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,125,04
2457,Silencer_tiles;ENSG00000111642;38 --- Silencer_tiles;ENSG00000163602;11,26,04
2458,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Random_control;;;385;,62,04
2459,Random_control;;;257; --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,121,04
2460,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000163602;11,109,04
2461,Silencer_tiles;ENSG00000179833;22 --- Silencer_tiles;ENSG00000163602;11,99,04
2462,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- DMD_control_tiles;ENSG00000198947;;357;,176,04
2463,Silencer_tiles;ENSG00000188779;4 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,24,04
2464,Silencer_tiles;ENSG00000141644;47 --- Human_KRAB_variant;Q3KP31;676,191,04
2465,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- DMD_control_tiles;ENSG00000198947;;259;,39,04
2466,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,51,04
2467,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Random_control;;;297;,62,04
2468,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46,37,04
2469,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,26,04
2470,Short_nuclear_domain;JDP2_HUMAN;bZIP_1;61;63 --- Silencer_tiles;ENSG00000085224;242,11,04
2471,Short_nuclear_domain;WBP4_HUMAN;WW;139;29 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,29,04
2472,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,125,04
2473,Silencer_tiles;ENSG00000069812;10 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,59,04
2474,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,75,04
2475,Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48 --- Silencer_tiles;ENSG00000069812;10,87,04
2476,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,15,04
2477,Random_control;;;411; --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,53,04
2478,Silencer_tiles;ENSG00000102098;62 --- Short_nuclear_domain;ID2_HUMAN;HLH;15;41,1,04
2479,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,155,04
2480,Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,5,04
2481,DMD_control_tiles;ENSG00000198947;;259; --- DMD_control_tiles;ENSG00000198947;;131;,21,04
2482,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Random_control;;;21;,77,04
2483,Silencer_tiles;ENSG00000170604;0 --- DMD_control_tiles;ENSG00000198947;;259;,14,04
2484,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,87,04
2485,Silencer_tiles;ENSG00000025156;13 --- Silencer_tiles;ENSG00000102974;12,8,04
2486,DMD_control_tiles;ENSG00000198947;;357; --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,59,04
2487,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Human_KRAB_variant;M0QYP0;367,144,04
2488,Silencer_tiles;ENSG00000179833;22 --- Random_control;;;21;,294,04
2489,Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50 --- Silencer_tiles;ENSG00000069812;10,34,04
2490,Silencer_tiles;ENSG00000155090;12 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,48,04
2491,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,64,04
2492,Short_nuclear_domain;ATF1_HUMAN;bZIP_1;191;59 --- Random_control;;;372;,14,04
2493,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,38,04
2494,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,18,04
2495,Random_control;;;411; --- Silencer_tiles;ENSG00000174197;238,55,04
2496,Short_nuclear_domain;WWP2_HUMAN;WW;381;28 --- Random_control;;;124;,67,04
2497,DMD_control_tiles;ENSG00000198947;;357; --- DMD_control_tiles;ENSG00000198947;;255;,35,04
2498,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Silencer_tiles;ENSG00000069812;10,384,04
2499,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,126,04
2500,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,13,04
2501,Random_control;;;372; --- Silencer_tiles;ENSG00000130706;26,145,04
2502,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56,58,04
2503,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Silencer_tiles;ENSG00000179833;22,14,04
2504,Random_control;;;257; --- Silencer_tiles;ENSG00000084093;101,105,04
2505,Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,175,04
2506,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Random_control;;;124;,218,04
2507,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Silencer_tiles;ENSG00000088305;10,130,04
2508,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Silencer_tiles;ENSG00000085224;242,53,04
2509,Silencer_tiles;ENSG00000130706;26 --- Silencer_tiles;ENSG00000076108;118,157,04
2510,Short_nuclear_domain;WBP4_HUMAN;WW;139;29 --- Short_nuclear_domain;YAF2_HUMAN;YAF2_RYBP;78;32,14,04
2511,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Silencer_tiles;ENSG00000025156;13,35,04
2512,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,59,04
2513,Silencer_tiles;ENSG00000127124;78 --- Random_control;;;205;,110,04
2514,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Random_control;;;205;,202,04
2515,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,55,04
2516,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Random_control;;;124;,107,04
2517,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Silencer_tiles;ENSG00000174197;34,164,04
2518,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,42,04
2519,Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68 --- Random_control;;;411;,10,04
2520,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;MPP8_HUMAN;Chromo;44;50,103,04
2521,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Silencer_tiles;ENSG00000076108;118,193,04
2522,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Random_control;;;257;,96,04
2523,Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,19,04
2524,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Silencer_tiles;ENSG00000170604;0,160,04
2525,Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46 --- Silencer_tiles;ENSG00000111642;38,58,04
2526,Silencer_tiles;ENSG00000168769;132 --- Short_nuclear_domain;SSX2_HUMAN;SSXRD;108;31,5,04
2527,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,174,04
2528,Silencer_tiles;ENSG00000102098;62 --- Random_control;;;411;,24,04
2529,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,101,04
2530,Human_KRAB_variant;P21506;146 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,61,04
2531,Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41 --- DMD_control_tiles;ENSG00000198947;;255;,7,04
2532,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,43,04
2533,Silencer_tiles;ENSG00000102974;12 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,59,04
2534,Human_KRAB_variant;P21506;146 --- Random_control;;;21;,84,04
2535,DMD_control_tiles;ENSG00000198947;;182; --- Short_nuclear_domain;HXA13_HUMAN;Homeodomain;308;56,10,04
2536,Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46 --- Human_KRAB_variant;M0QYP0;367,53,04
2537,Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50 --- Silencer_tiles;ENSG00000130706;26,19,04
2538,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Silencer_tiles;ENSG00000205571;13,13,04
2539,Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67 --- Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47,22,04
2540,Short_nuclear_domain;JDP2_HUMAN;bZIP_1;61;63 --- Random_control;;;89;,24,04
2541,NIZP1_KRAB --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,108,04
2542,Silencer_tiles;ENSG00000155090;12 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,39,04
2543,Silencer_tiles;ENSG00000088305;10 --- Silencer_tiles;ENSG00000168769;132,95,04
2544,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,90,04
2545,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50,94,04
2546,Silencer_tiles;ENSG00000111642;38 --- Silencer_tiles;ENSG00000088305;10,67,04
2547,Short_nuclear_domain;YAF2_HUMAN;YAF2_RYBP;78;32 --- Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47,2,04
2548,DMD_control_tiles;ENSG00000198947;;259; --- Random_control;;;257;,23,04
2549,Silencer_tiles;ENSG00000102974;12 --- Silencer_tiles;ENSG00000102098;62,38,04
2550,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Silencer_tiles;ENSG00000168769;132,61,04
2551,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,89,04
2552,Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,64,04
2553,Silencer_tiles;ENSG00000163602;11 --- Silencer_tiles;ENSG00000170604;0,32,04
2554,Silencer_tiles;ENSG00000155090;12 --- Silencer_tiles;ENSG00000163602;11,27,04
2555,DMD_control_tiles;ENSG00000198947;;182; --- Silencer_tiles;ENSG00000085224;242,20,04
2556,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- NIZP1_C2HR,137,04
2557,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39,43,04
2558,Short_nuclear_domain;ID2_HUMAN;HLH;15;41 --- Random_control;;;372;,46,04
2559,Silencer_tiles;ENSG00000170604;0 --- Silencer_tiles;ENSG00000084093;101,39,04
2560,Short_nuclear_domain;WWP2_HUMAN;WW;381;28 --- Silencer_tiles;ENSG00000174197;34,49,04
2561,DMD_control_tiles;ENSG00000198947;;176; --- Silencer_tiles;ENSG00000174197;34,14,04
2562,Silencer_tiles;ENSG00000168769;132 --- Silencer_tiles;ENSG00000085224;242,25,04
2563,Silencer_tiles;ENSG00000025156;13 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,31,04
2564,Short_nuclear_domain;CHD3_HUMAN;DUF1087;1286;60 --- Random_control;;;411;,24,04
2565,Silencer_tiles;ENSG00000163602;11 --- Silencer_tiles;ENSG00000025156;13,11,04
2566,Silencer_tiles;ENSG00000127124;78 --- DMD_control_tiles;ENSG00000198947;;130;,58,04
2567,Silencer_tiles;ENSG00000179833;22 --- DMD_control_tiles;ENSG00000198947;;259;,27,04
2568,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,241,04
2569,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,47,04
2570,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,125,04
2571,Silencer_tiles;ENSG00000127124;78 --- Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68,33,04
2572,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Silencer_tiles;ENSG00000025156;13,114,04
2573,DMD_control_tiles;ENSG00000198947;;357; --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,73,04
2574,DMD_control_tiles;ENSG00000198947;;31; --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,82,04
2575,NIZP1_C2HR --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,57,04
2576,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,59,04
2577,Random_control;;;411; --- Silencer_tiles;ENSG00000174197;34,69,04
2578,Random_control;;;257; --- NIZP1_C2HR,132,04
2579,Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47 --- DMD_control_tiles;ENSG00000198947;;182;,12,04
2580,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52,13,04
2581,Random_control;;;205; --- Random_control;;;257;,248,04
2582,Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50 --- Random_control;;;205;,14,04
2583,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,114,04
2584,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,36,04
2585,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,124,04
2586,Silencer_tiles;ENSG00000205571;13 --- Silencer_tiles;ENSG00000111642;38,14,04
2587,Short_nuclear_domain;ID2_HUMAN;HLH;15;41 --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,11,04
2588,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Random_control;;;21;,195,04
2589,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- DMD_control_tiles;ENSG00000198947;;176;,90,04
2590,Silencer_tiles;ENSG00000127124;78 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,65,04
2591,Random_control;;;205; --- DMD_control_tiles;ENSG00000198947;;176;,89,04
2592,DMD_control_tiles;ENSG00000198947;;251; --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,39,04
2593,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68,31,04
2594,Silencer_tiles;ENSG00000069812;10 --- Random_control;;;372;,53,04
2595,Silencer_tiles;ENSG00000188779;4 --- Silencer_tiles;ENSG00000188779;4,165,04
2596,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,74,04
2597,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,161,04
2598,Silencer_tiles;ENSG00000102974;12 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,33,04
2599,NIZP1_KRAB --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,203,04
2600,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,58,04
2601,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,73,04
2602,Silencer_tiles;ENSG00000025156;13 --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,21,04
2603,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- DMD_control_tiles;ENSG00000198947;;297;,77,04
2604,DMD_control_tiles;ENSG00000198947;;171; --- Silencer_tiles;ENSG00000170604;0,60,04
2605,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,229,04
2606,Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46 --- Silencer_tiles;ENSG00000061273;33,12,04
2607,DMD_control_tiles;ENSG00000198947;;130; --- Random_control;;;124;,24,04
2608,Silencer_tiles;ENSG00000130706;26 --- Silencer_tiles;ENSG00000188779;4,26,04
2609,Silencer_tiles;ENSG00000102974;12 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,88,04
2610,Silencer_tiles;ENSG00000127124;78 --- Silencer_tiles;ENSG00000170604;0,78,04
2611,Silencer_tiles;ENSG00000069812;10 --- DMD_control_tiles;ENSG00000198947;;130;,26,04
2612,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,66,04
2613,Random_control;;;124; --- DMD_control_tiles;ENSG00000198947;;176;,76,04
2614,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,179,04
