,pair,count,sample
1781,Silencer_tiles;ENSG00000088305;10 --- Random_control;;;297;,1117,06
1782,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Random_control;;;297;,878,06
1783,DMD_control_tiles;ENSG00000198947;;297; --- DMD_control_tiles;ENSG00000198947;;357;,784,06
1784,Short_nuclear_domain;YAF2_HUMAN;YAF2_RYBP;78;32 --- DMD_control_tiles;ENSG00000198947;;131;,82,06
1785,Silencer_tiles;ENSG00000100307;18 --- Silencer_tiles;ENSG00000088305;10,3323,06
1786,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- Human_KRAB_variant;M0QYP0;367,227,06
1787,Silencer_tiles;ENSG00000168769;132 --- Silencer_tiles;ENSG00000174197;238,60,06
1788,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,3151,06
1789,DMD_control_tiles;ENSG00000198947;;357; --- Human_KRAB_variant;M0QYP0;367,1209,06
1790,Silencer_tiles;ENSG00000179833;22 --- Silencer_tiles;ENSG00000174197;34,1659,06
1791,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- NIZP1_KRAB,1049,06
1792,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,840,06
1793,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,382,06
1794,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Human_KRAB_variant;Q3KP31;676,751,06
1795,Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70 --- Random_control;;;21;,1393,06
1796,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,817,06
1797,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,460,06
1798,Random_control;;;124; --- Short_nuclear_domain;KIBRA_HUMAN;WW;1;29,513,06
1799,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39,397,06
1800,Silencer_tiles;ENSG00000102974;12 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,1496,06
1801,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Human_KRAB_variant;P21506;146,745,06
1802,Silencer_tiles;ENSG00000088305;10 --- Human_KRAB_variant;Q3KP31;676,887,06
1803,Silencer_tiles;ENSG00000069812;10 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,529,06
1804,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- DMD_control_tiles;ENSG00000198947;;297;,503,06
1805,Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77 --- Random_control;;;21;,371,06
1806,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,604,06
1807,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Silencer_tiles;ENSG00000170604;0,1368,06
1808,NIZP1_KRAB --- Silencer_tiles;ENSG00000168769;132,767,06
1809,Silencer_tiles;ENSG00000168769;132 --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,391,06
1810,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,431,06
1811,Human_KRAB_variant;P21506;146 --- DMD_control_tiles;ENSG00000198947;;130;,172,06
1812,Human_KRAB_variant;P21506;146 --- Silencer_tiles;ENSG00000163602;11,130,06
1813,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,582,06
1814,DMD_control_tiles;ENSG00000198947;;31; --- Human_KRAB_variant;Q3KP31;676,510,06
1815,Silencer_tiles;ENSG00000168769;132 --- Silencer_tiles;ENSG00000100307;18,447,06
1816,Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77 --- DMD_control_tiles;ENSG00000198947;;131;,147,06
1817,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,717,06
1818,Silencer_tiles;ENSG00000061273;33 --- DMD_control_tiles;ENSG00000198947;;130;,275,06
1819,Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70 --- Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52,94,06
1820,Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70 --- Silencer_tiles;ENSG00000088305;10,752,06
1821,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Human_KRAB_variant;Q3KP31;676,444,06
1822,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Silencer_tiles;ENSG00000076108;118,1382,06
1823,Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67 --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,368,06
1824,Silencer_tiles;ENSG00000084093;101 --- DMD_control_tiles;ENSG00000198947;;182;,219,06
1825,Random_control;;;124; --- Silencer_tiles;ENSG00000174197;34,1232,06
1826,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,453,06
1827,Short_nuclear_domain;WWP2_HUMAN;WW;381;28 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,85,06
1828,Random_control;;;297; --- Silencer_tiles;ENSG00000088305;10,459,06
1829,Silencer_tiles;ENSG00000025156;13 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,179,06
1830,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,4667,06
1831,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26,1112,06
1832,NIZP1_KRAB --- Silencer_tiles;ENSG00000141644;47,618,06
1833,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Silencer_tiles;ENSG00000102098;62,323,06
1834,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Silencer_tiles;ENSG00000102974;12,1348,06
1835,Random_control;;;411; --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,1239,06
1836,Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48 --- DMD_control_tiles;ENSG00000198947;;31;,71,06
1837,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50,559,06
1838,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,1221,06
1839,Random_control;;;205; --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,2281,06
1840,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Silencer_tiles;ENSG00000076108;118,4609,06
1841,Silencer_tiles;ENSG00000069812;10 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,630,06
1842,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Silencer_tiles;ENSG00000069812;10,4808,06
1843,Random_control;;;257; --- NIZP1_C2HR,1005,06
1844,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- DMD_control_tiles;ENSG00000198947;;176;,701,06
1845,Silencer_tiles;ENSG00000061273;33 --- Random_control;;;205;,1077,06
1846,Silencer_tiles;ENSG00000061273;33 --- DMD_control_tiles;ENSG00000198947;;131;,341,06
1847,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,1021,06
1848,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26,144,06
1849,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52,530,06
1850,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48,1639,06
1851,Silencer_tiles;ENSG00000163602;11 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,457,06
1852,Silencer_tiles;ENSG00000188779;4 --- Silencer_tiles;ENSG00000069812;10,2117,06
1853,Silencer_tiles;ENSG00000141644;47 --- Random_control;;;372;,2998,06
1854,Silencer_tiles;ENSG00000088305;10 --- Silencer_tiles;ENSG00000025156;13,359,06
1855,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,3258,06
1856,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Silencer_tiles;ENSG00000141644;47,1352,06
1857,Silencer_tiles;ENSG00000102974;12 --- Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48,111,06
1858,Silencer_tiles;ENSG00000168769;132 --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,103,06
1859,Random_control;;;372; --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,1458,06
1860,DMD_control_tiles;ENSG00000198947;;297; --- Silencer_tiles;ENSG00000076108;118,1504,06
1861,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,5556,06
1862,DMD_control_tiles;ENSG00000198947;;171; --- DMD_control_tiles;ENSG00000198947;;357;,423,06
1863,DMD_control_tiles;ENSG00000198947;;182; --- Silencer_tiles;ENSG00000179833;22,42,06
1864,Silencer_tiles;ENSG00000076108;118 --- DMD_control_tiles;ENSG00000198947;;251;,1053,06
1865,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41,69,06
1866,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26,401,06
1867,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,811,06
1868,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,534,06
1869,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000102974;12,1322,06
1870,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Silencer_tiles;ENSG00000085224;242,1195,06
1871,Random_control;;;205; --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,894,06
1872,Silencer_tiles;ENSG00000188779;4 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,217,06
1873,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Silencer_tiles;ENSG00000069812;10,1860,06
1874,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Silencer_tiles;ENSG00000088305;10,799,06
1875,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,747,06
1876,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47,67,06
1877,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Silencer_tiles;ENSG00000168769;132,1118,06
1878,Silencer_tiles;ENSG00000141644;47 --- Random_control;;;257;,2819,06
1879,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Random_control;;;205;,465,06
1880,Silencer_tiles;ENSG00000025156;13 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,278,06
1881,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Silencer_tiles;ENSG00000130706;26,1198,06
1882,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68,1411,06
1883,Random_control;;;411; --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,438,06
1884,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Silencer_tiles;ENSG00000163602;11,1614,06
1885,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Random_control;;;124;,1323,06
1886,Silencer_tiles;ENSG00000076108;118 --- NIZP1_KRAB,4446,06
1887,Random_control;;;257; --- Silencer_tiles;ENSG00000084093;101,1399,06
1888,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50,1185,06
1889,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- NIZP1_C2HR,707,06
1890,Silencer_tiles;ENSG00000100307;18 --- NIZP1_KRAB,1929,06
1891,Silencer_tiles;ENSG00000141644;47 --- Human_KRAB_variant;P21506;146,2003,06
1892,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Silencer_tiles;ENSG00000088305;10,1029,06
1893,Random_control;;;257; --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,690,06
1894,Silencer_tiles;ENSG00000127124;78 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,558,06
1895,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68,331,06
1896,NIZP1_KRAB --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,1177,06
1897,Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47 --- Short_nuclear_domain;SSX2_HUMAN;SSXRD;108;31,74,06
1898,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Human_KRAB_variant;P21506;146,543,06
1899,Silencer_tiles;ENSG00000100307;18 --- Silencer_tiles;ENSG00000179833;22,2201,06
1900,Silencer_tiles;ENSG00000163602;11 --- Random_control;;;411;,623,06
1901,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,1044,06
1902,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,835,06
1903,Random_control;;;205; --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,1090,06
1904,Silencer_tiles;ENSG00000188779;4 --- Random_control;;;385;,160,06
1905,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- NIZP1_C2HR,588,06
1906,Silencer_tiles;ENSG00000084093;101 --- Silencer_tiles;ENSG00000205571;13,299,06
1907,Short_nuclear_domain;CREM_HUMAN;bZIP_1;265;45 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,84,06
1908,Silencer_tiles;ENSG00000069812;10 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,731,06
1909,Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50 --- Short_nuclear_domain;SSX2_HUMAN;SSXRD;108;31,15,06
1910,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Silencer_tiles;ENSG00000179833;22,1551,06
1911,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,3578,06
1912,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Silencer_tiles;ENSG00000130706;26,593,06
1913,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,365,06
1914,Silencer_tiles;ENSG00000069812;10 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,823,06
1915,Short_nuclear_domain;ID2_HUMAN;HLH;15;41 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,204,06
1916,Random_control;;;205; --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,3470,06
1917,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50,589,06
1918,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,352,06
1919,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Random_control;;;21;,2045,06
1920,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,750,06
1921,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Human_KRAB_variant;P21506;146,1277,06
1922,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- NIZP1_KRAB,709,06
1923,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Random_control;;;385;,179,06
1924,Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,545,06
1925,Silencer_tiles;ENSG00000179833;22 --- DMD_control_tiles;ENSG00000198947;;131;,901,06
1926,Random_control;;;89; --- Silencer_tiles;ENSG00000179833;22,606,06
1927,Random_control;;;124; --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,1776,06
1928,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,1485,06
1929,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26,2219,06
1930,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,495,06
1931,Random_control;;;205; --- Silencer_tiles;ENSG00000088305;10,3191,06
1932,Random_control;;;257; --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,2609,06
1933,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Silencer_tiles;ENSG00000179833;22,246,06
1934,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,4777,06
1935,NIZP1_C2HR --- NIZP1_KRAB,333,06
1936,Silencer_tiles;ENSG00000168769;132 --- Silencer_tiles;ENSG00000085224;242,138,06
1937,Silencer_tiles;ENSG00000170604;0 --- DMD_control_tiles;ENSG00000198947;;31;,497,06
1938,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52,800,06
1939,Short_nuclear_domain;ID2_HUMAN;HLH;15;41 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,388,06
1940,Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67 --- Silencer_tiles;ENSG00000061273;33,884,06
1941,Silencer_tiles;ENSG00000084093;101 --- Silencer_tiles;ENSG00000069812;10,3610,06
1942,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,105,06
1943,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Silencer_tiles;ENSG00000168769;132,1731,06
1944,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Random_control;;;372;,355,06
1945,Silencer_tiles;ENSG00000084093;101 --- DMD_control_tiles;ENSG00000198947;;130;,303,06
1946,Silencer_tiles;ENSG00000100307;18 --- Human_KRAB_variant;P21506;146,1280,06
1947,Short_nuclear_domain;YAF2_HUMAN;YAF2_RYBP;78;32 --- Random_control;;;205;,252,06
1948,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,1094,06
1949,Silencer_tiles;ENSG00000168769;132 --- Human_KRAB_variant;M0QYP0;367,781,06
1950,Silencer_tiles;ENSG00000170604;0 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,1132,06
1951,Random_control;;;297; --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,591,06
1952,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Silencer_tiles;ENSG00000170604;0,848,06
1953,Silencer_tiles;ENSG00000025156;13 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,531,06
1954,Silencer_tiles;ENSG00000168769;132 --- Silencer_tiles;ENSG00000102098;62,125,06
1955,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,2060,06
1956,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Silencer_tiles;ENSG00000179833;22,415,06
1957,Silencer_tiles;ENSG00000170604;0 --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,400,06
1958,Random_control;;;205; --- DMD_control_tiles;ENSG00000198947;;255;,574,06
1959,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,172,06
1960,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Random_control;;;297;,464,06
1961,DMD_control_tiles;ENSG00000198947;;31; --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,477,06
1962,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;CHD3_HUMAN;DUF1087;1286;60,96,06
1963,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56,36,06
1964,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- DMD_control_tiles;ENSG00000198947;;255;,524,06
1965,Random_control;;;297; --- Human_KRAB_variant;M0QYP0;367,736,06
1966,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;YAF2_HUMAN;YAF2_RYBP;78;32,198,06
1967,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- DMD_control_tiles;ENSG00000198947;;182;,34,06
1968,Silencer_tiles;ENSG00000069812;10 --- Random_control;;;21;,1678,06
1969,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,290,06
1970,Random_control;;;124; --- Silencer_tiles;ENSG00000170604;0,2204,06
1971,Silencer_tiles;ENSG00000127124;78 --- DMD_control_tiles;ENSG00000198947;;255;,520,06
1972,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Random_control;;;372;,710,06
1973,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- NIZP1_C2HR,918,06
1974,Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,228,06
1975,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Silencer_tiles;ENSG00000130706;26,1387,06
1976,Silencer_tiles;ENSG00000163602;11 --- DMD_control_tiles;ENSG00000198947;;357;,777,06
1977,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- Silencer_tiles;ENSG00000102974;12,150,06
1978,Random_control;;;89; --- Silencer_tiles;ENSG00000088305;10,968,06
1979,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,924,06
1980,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,424,06
1981,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,1094,06
1982,Random_control;;;89; --- DMD_control_tiles;ENSG00000198947;;130;,264,06
1983,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,641,06
1984,DMD_control_tiles;ENSG00000198947;;357; --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,677,06
1985,Silencer_tiles;ENSG00000127124;78 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,493,06
1986,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,1602,06
1987,DMD_control_tiles;ENSG00000198947;;357; --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,1126,06
1988,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Silencer_tiles;ENSG00000168769;132,549,06
1989,NIZP1_KRAB --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,803,06
1990,Random_control;;;372; --- Silencer_tiles;ENSG00000069812;10,7197,06
1991,DMD_control_tiles;ENSG00000198947;;131; --- Silencer_tiles;ENSG00000155090;12,140,06
1992,Random_control;;;257; --- Silencer_tiles;ENSG00000100307;18,2183,06
1993,NIZP1_C2HR --- Human_KRAB_variant;M0QYP0;367,466,06
1994,Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56 --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,120,06
1995,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Random_control;;;205;,2580,06
1996,Random_control;;;385; --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,18,06
1997,DMD_control_tiles;ENSG00000198947;;357; --- DMD_control_tiles;ENSG00000198947;;297;,592,06
1998,Silencer_tiles;ENSG00000102974;12 --- NIZP1_KRAB,888,06
1999,Random_control;;;257; --- Silencer_tiles;ENSG00000130706;26,1909,06
2000,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Silencer_tiles;ENSG00000111642;38,685,06
2001,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,3487,06
2002,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68,925,06
2003,Silencer_tiles;ENSG00000155090;12 --- Silencer_tiles;ENSG00000130706;26,1279,06
2004,Silencer_tiles;ENSG00000188779;4 --- Random_control;;;21;,325,06
2005,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,956,06
2006,Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68 --- Silencer_tiles;ENSG00000170604;0,186,06
2007,Silencer_tiles;ENSG00000170604;0 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,1374,06
2008,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Human_KRAB_variant;M0QYP0;367,716,06
2009,Silencer_tiles;ENSG00000069812;10 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,567,06
2010,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Silencer_tiles;ENSG00000179833;22,344,06
2011,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26,373,06
2012,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- Silencer_tiles;ENSG00000130706;26,181,06
2013,Random_control;;;205; --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,2064,06
2014,Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41 --- Random_control;;;89;,137,06
2015,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Silencer_tiles;ENSG00000102974;12,292,06
2016,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,459,06
