,pair,count,sample
2730,Silencer_tiles;ENSG00000100307;18 --- DMD_control_tiles;ENSG00000198947;;176;,2464,01
2731,Silencer_tiles;ENSG00000163602;11 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,794,01
2732,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39,2505,01
2733,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Silencer_tiles;ENSG00000076108;118,4506,01
2734,NIZP1_C2HR --- Random_control;;;372;,1697,01
2735,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48,669,01
2736,NIZP1_C2HR --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,5766,01
2737,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- DMD_control_tiles;ENSG00000198947;;130;,2358,01
2738,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,20466,01
2739,Human_KRAB_variant;M0QYP0;367 --- Silencer_tiles;ENSG00000205571;13,4115,01
2740,DMD_control_tiles;ENSG00000198947;;176; --- Random_control;;;372;,1345,01
2741,Short_nuclear_domain;CHD3_HUMAN;DUF1087;1286;60 --- Silencer_tiles;ENSG00000100307;18,428,01
2742,Short_nuclear_domain;WWP2_HUMAN;WW;381;28 --- Silencer_tiles;ENSG00000069812;10,3590,01
2743,Human_KRAB_variant;M0QYP0;367 --- DMD_control_tiles;ENSG00000198947;;171;,1861,01
2744,Random_control;;;257; --- Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46,5240,01
2745,Random_control;;;124; --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,5591,01
2746,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Random_control;;;21;,3631,01
2747,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,5950,01
2748,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,1415,01
2749,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Random_control;;;411;,14332,01
2750,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,3798,01
2751,DMD_control_tiles;ENSG00000198947;;251; --- Random_control;;;205;,1619,01
2752,Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,4728,01
2753,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Random_control;;;124;,13954,01
2754,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52,556,01
2755,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- DMD_control_tiles;ENSG00000198947;;259;,5951,01
2756,DMD_control_tiles;ENSG00000198947;;31; --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,7932,01
2757,Random_control;;;205; --- DMD_control_tiles;ENSG00000198947;;297;,10263,01
2758,Silencer_tiles;ENSG00000069812;10 --- DMD_control_tiles;ENSG00000198947;;297;,4010,01
2759,Random_control;;;124; --- Silencer_tiles;ENSG00000069812;10,14973,01
2760,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,4236,01
2761,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000100307;18,6262,01
2762,DMD_control_tiles;ENSG00000198947;;255; --- Silencer_tiles;ENSG00000069812;10,868,01
2763,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39,680,01
2764,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Silencer_tiles;ENSG00000170604;0,3744,01
2765,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- DMD_control_tiles;ENSG00000198947;;131;,5508,01
2766,Random_control;;;411; --- Silencer_tiles;ENSG00000085224;242,2976,01
2767,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Random_control;;;21;,5596,01
2768,Random_control;;;205; --- Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52,813,01
2769,Silencer_tiles;ENSG00000088305;10 --- Random_control;;;385;,1714,01
2770,Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47 --- Silencer_tiles;ENSG00000076108;118,1980,01
2771,Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52 --- Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47,977,01
2772,NIZP1_C2HR --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,9075,01
2773,Random_control;;;297; --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,6330,01
2774,Silencer_tiles;ENSG00000174197;238 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,2231,01
2775,Silencer_tiles;ENSG00000085224;242 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,2640,01
2776,Silencer_tiles;ENSG00000076108;118 --- Silencer_tiles;ENSG00000025156;13,3245,01
2777,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- DMD_control_tiles;ENSG00000198947;;131;,2085,01
2778,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,2645,01
2779,Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46 --- Silencer_tiles;ENSG00000174197;34,665,01
2780,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,8226,01
2781,Silencer_tiles;ENSG00000141644;47 --- NIZP1_C2HR,2807,01
2782,Random_control;;;205; --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,14084,01
2783,DMD_control_tiles;ENSG00000198947;;31; --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,19794,01
2784,DMD_control_tiles;ENSG00000198947;;357; --- DMD_control_tiles;ENSG00000198947;;182;,1687,01
2785,Random_control;;;257; --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,8237,01
2786,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;KIBRA_HUMAN;WW;1;29,5865,01
2787,Silencer_tiles;ENSG00000174197;238 --- Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47,2126,01
2788,Silencer_tiles;ENSG00000163602;11 --- Random_control;;;385;,417,01
2789,Silencer_tiles;ENSG00000111642;38 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,1423,01
2790,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Silencer_tiles;ENSG00000100307;18,5696,01
2791,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,6102,01
2792,NIZP1_KRAB --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,21203,01
2793,Random_control;;;297; --- Silencer_tiles;ENSG00000076108;118,3342,01
2794,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47,84,01
2795,Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67 --- DMD_control_tiles;ENSG00000198947;;131;,2992,01
2796,Silencer_tiles;ENSG00000100307;18 --- Random_control;;;297;,5045,01
2797,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39,894,01
2798,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,2426,01
2799,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Silencer_tiles;ENSG00000069812;10,8541,01
2800,Silencer_tiles;ENSG00000069812;10 --- Silencer_tiles;ENSG00000179833;22,18598,01
2801,Short_nuclear_domain;CREM_HUMAN;bZIP_1;265;45 --- Silencer_tiles;ENSG00000179833;22,3660,01
2802,Short_nuclear_domain;ID2_HUMAN;HLH;15;41 --- Silencer_tiles;ENSG00000170604;0,1033,01
2803,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Silencer_tiles;ENSG00000170604;0,2884,01
2804,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,2220,01
2805,Silencer_tiles;ENSG00000155090;12 --- DMD_control_tiles;ENSG00000198947;;171;,1419,01
2806,Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,3082,01
2807,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- DMD_control_tiles;ENSG00000198947;;176;,5065,01
2808,DMD_control_tiles;ENSG00000198947;;176; --- Random_control;;;89;,2175,01
2809,Random_control;;;411; --- Random_control;;;372;,2578,01
2810,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,6908,01
2811,DMD_control_tiles;ENSG00000198947;;171; --- Silencer_tiles;ENSG00000061273;33,1145,01
2812,Silencer_tiles;ENSG00000127124;78 --- Human_KRAB_variant;Q3KP31;676,1510,01
2813,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,3342,01
2814,DMD_control_tiles;ENSG00000198947;;297; --- Silencer_tiles;ENSG00000141644;47,4305,01
2815,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Random_control;;;124;,3808,01
2816,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Silencer_tiles;ENSG00000111642;38,1755,01
2817,Silencer_tiles;ENSG00000179833;22 --- NIZP1_C2HR,10097,01
2818,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48,6707,01
2819,Silencer_tiles;ENSG00000174197;238 --- Random_control;;;89;,3778,01
2820,Short_nuclear_domain;SSX2_HUMAN;SSXRD;108;31 --- Random_control;;;89;,1217,01
2821,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Random_control;;;372;,2812,01
2822,DMD_control_tiles;ENSG00000198947;;171; --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,1469,01
2823,Silencer_tiles;ENSG00000076108;118 --- DMD_control_tiles;ENSG00000198947;;131;,9891,01
2824,Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67 --- DMD_control_tiles;ENSG00000198947;;176;,1685,01
2825,DMD_control_tiles;ENSG00000198947;;31; --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,4473,01
2826,Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52 --- Random_control;;;21;,880,01
2827,Silencer_tiles;ENSG00000205571;13 --- DMD_control_tiles;ENSG00000198947;;297;,684,01
2828,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52,672,01
2829,Silencer_tiles;ENSG00000111642;38 --- DMD_control_tiles;ENSG00000198947;;297;,2358,01
2830,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- DMD_control_tiles;ENSG00000198947;;297;,4037,01
2831,Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46 --- Silencer_tiles;ENSG00000163602;11,748,01
2832,Silencer_tiles;ENSG00000069812;10 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,4211,01
2833,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,7576,01
2834,Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67 --- Silencer_tiles;ENSG00000168769;132,3008,01
2835,Short_nuclear_domain;CREM_HUMAN;bZIP_1;265;45 --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,647,01
2836,Silencer_tiles;ENSG00000076108;118 --- Silencer_tiles;ENSG00000141644;47,8423,01
2837,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,8722,01
2838,Random_control;;;257; --- DMD_control_tiles;ENSG00000198947;;176;,5657,01
2839,Silencer_tiles;ENSG00000025156;13 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,1153,01
2840,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,8820,01
2841,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,3394,01
2842,DMD_control_tiles;ENSG00000198947;;131; --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,11849,01
2843,Random_control;;;257; --- Silencer_tiles;ENSG00000088305;10,8598,01
2844,Silencer_tiles;ENSG00000069812;10 --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,1219,01
2845,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Silencer_tiles;ENSG00000111642;38,2108,01
2846,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,8125,01
2847,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,10939,01
2848,Random_control;;;411; --- Random_control;;;21;,7424,01
2849,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,10368,01
2850,Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,7839,01
2851,Short_nuclear_domain;WWP2_HUMAN;WW;381;28 --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,1461,01
2852,Random_control;;;257; --- Silencer_tiles;ENSG00000168769;132,9235,01
2853,Random_control;;;89; --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,2522,01
2854,Human_KRAB_variant;M0QYP0;367 --- DMD_control_tiles;ENSG00000198947;;176;,2689,01
2855,Silencer_tiles;ENSG00000155090;12 --- Silencer_tiles;ENSG00000076108;118,2839,01
2856,Random_control;;;410; --- Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56,705,01
2857,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Silencer_tiles;ENSG00000088305;10,4697,01
2858,Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,1059,01
2859,Silencer_tiles;ENSG00000084093;101 --- NIZP1_C2HR,2511,01
2860,Silencer_tiles;ENSG00000168769;132 --- Silencer_tiles;ENSG00000130706;26,4410,01
2861,Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67 --- Silencer_tiles;ENSG00000025156;13,1222,01
2862,Random_control;;;89; --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,2457,01
2863,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,21036,01
2864,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,3041,01
2865,Silencer_tiles;ENSG00000102974;12 --- Silencer_tiles;ENSG00000088305;10,2145,01
2866,Random_control;;;297; --- Random_control;;;257;,3598,01
2867,Random_control;;;205; --- Silencer_tiles;ENSG00000076108;118,9679,01
2868,Short_nuclear_domain;CHD3_HUMAN;DUF1087;1286;60 --- Random_control;;;205;,1546,01
2869,Random_control;;;257; --- Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50,1250,01
2870,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56,980,01
2871,Random_control;;;257; --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,11863,01
2872,DMD_control_tiles;ENSG00000198947;;31; --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,5498,01
2873,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;MPP8_HUMAN;Chromo;44;50,631,01
2874,Silencer_tiles;ENSG00000174197;34 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,950,01
2875,Short_nuclear_domain;JDP2_HUMAN;bZIP_1;61;63 --- Silencer_tiles;ENSG00000111642;38,589,01
2876,DMD_control_tiles;ENSG00000198947;;297; --- Random_control;;;21;,6993,01
2877,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46,2935,01
2878,Silencer_tiles;ENSG00000085224;242 --- DMD_control_tiles;ENSG00000198947;;251;,694,01
2879,Silencer_tiles;ENSG00000168769;132 --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,17468,01
2880,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,3191,01
2881,Random_control;;;124; --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,8917,01
2882,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Random_control;;;297;,9808,01
2883,Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,2523,01
2884,Random_control;;;205; --- Silencer_tiles;ENSG00000174197;238,3757,01
2885,NIZP1_KRAB --- Silencer_tiles;ENSG00000076108;118,5828,01
2886,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,8032,01
2887,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Silencer_tiles;ENSG00000085224;242,1486,01
2888,NIZP1_C2HR --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,4947,01
2889,Random_control;;;205; --- Silencer_tiles;ENSG00000025156;13,1978,01
2890,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,5003,01
2891,DMD_control_tiles;ENSG00000198947;;357; --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,3634,01
2892,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,5622,01
2893,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,14757,01
2894,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,2022,01
2895,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Silencer_tiles;ENSG00000205571;13,2821,01
2896,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- NIZP1_KRAB,6890,01
2897,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Short_nuclear_domain;CREM_HUMAN;bZIP_1;265;45,680,01
2898,Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,1556,01
2899,Random_control;;;89; --- Silencer_tiles;ENSG00000085224;242,6235,01
2900,DMD_control_tiles;ENSG00000198947;;297; --- Random_control;;;257;,7228,01
2901,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- DMD_control_tiles;ENSG00000198947;;297;,6709,01
2902,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,3372,01
2903,Short_nuclear_domain;CREM_HUMAN;bZIP_1;265;45 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,404,01
2904,Silencer_tiles;ENSG00000100307;18 --- Silencer_tiles;ENSG00000061273;33,4713,01
2905,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Silencer_tiles;ENSG00000168769;132,9523,01
2906,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46,11794,01
2907,DMD_control_tiles;ENSG00000198947;;31; --- Silencer_tiles;ENSG00000069812;10,8482,01
2908,Silencer_tiles;ENSG00000102974;12 --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,4288,01
2909,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,3900,01
2910,Silencer_tiles;ENSG00000170604;0 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,2434,01
2911,Short_nuclear_domain;KIBRA_HUMAN;WW;1;29 --- Random_control;;;297;,4722,01
2912,Human_KRAB_variant;M0QYP0;367 --- NIZP1_C2HR,2824,01
2913,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,1214,01
2914,Short_nuclear_domain;KIBRA_HUMAN;WW;1;29 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,4987,01
2915,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,5618,01
2916,Random_control;;;89; --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,4705,01
2917,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,4633,01
2918,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Random_control;;;297;,6713,01
2919,DMD_control_tiles;ENSG00000198947;;176; --- Random_control;;;297;,822,01
2920,Silencer_tiles;ENSG00000170604;0 --- Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39,687,01
2921,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26,1838,01
2922,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,3702,01
2923,Silencer_tiles;ENSG00000168769;132 --- DMD_control_tiles;ENSG00000198947;;357;,1445,01
2924,DMD_control_tiles;ENSG00000198947;;297; --- Random_control;;;124;,6287,01
2925,Short_nuclear_domain;KIBRA_HUMAN;WW;1;29 --- Silencer_tiles;ENSG00000085224;242,3159,01
2926,Short_nuclear_domain;WBP4_HUMAN;WW;139;29 --- DMD_control_tiles;ENSG00000198947;;297;,1555,01
2927,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Short_nuclear_domain;KIBRA_HUMAN;WW;1;29,11781,01
2928,Human_KRAB_variant;M0QYP0;367 --- Silencer_tiles;ENSG00000141644;47,3805,01
2929,Short_nuclear_domain;WBP4_HUMAN;WW;139;29 --- Silencer_tiles;ENSG00000069812;10,5108,01
2930,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,4177,01
2931,Silencer_tiles;ENSG00000170604;0 --- Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68,1123,01
2932,Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48 --- Random_control;;;124;,1638,01
2933,Random_control;;;411; --- Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48,977,01
2934,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,10068,01
2935,DMD_control_tiles;ENSG00000198947;;182; --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,3875,01
2936,Silencer_tiles;ENSG00000174197;238 --- Random_control;;;385;,1431,01
2937,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- NIZP1_KRAB,7545,01
2938,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000179833;22,7411,01
2939,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,3483,01
2940,Random_control;;;205; --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,6932,01
2941,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- DMD_control_tiles;ENSG00000198947;;259;,5188,01
2942,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,19184,01
2943,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,20797,01
2944,Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67 --- Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47,2168,01
2945,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,2494,01
2946,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,2952,01
2947,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,4453,01
2948,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,10756,01
2949,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Silencer_tiles;ENSG00000141644;47,2661,01
2950,NIZP1_KRAB --- Silencer_tiles;ENSG00000061273;33,10887,01
2951,Short_nuclear_domain;ID2_HUMAN;HLH;15;41 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,671,01
2952,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Random_control;;;124;,6506,01
2953,Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41 --- Silencer_tiles;ENSG00000061273;33,1363,01
2954,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68,3332,01
2955,Silencer_tiles;ENSG00000025156;13 --- Random_control;;;257;,1064,01
2956,Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70 --- DMD_control_tiles;ENSG00000198947;;255;,720,01
2957,Silencer_tiles;ENSG00000163602;11 --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,350,01
2958,Random_control;;;297; --- Silencer_tiles;ENSG00000102974;12,460,01
2959,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Short_nuclear_domain;SSX2_HUMAN;SSXRD;108;31,1491,01
2960,Random_control;;;205; --- Short_nuclear_domain;HXA13_HUMAN;Homeodomain;308;56,933,01
2961,Short_nuclear_domain;CREM_HUMAN;bZIP_1;265;45 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,4726,01
2962,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Random_control;;;257;,3102,01
2963,Silencer_tiles;ENSG00000076108;118 --- Silencer_tiles;ENSG00000188779;4,2788,01
2964,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,10665,01
