,pair,count,sample
1559,Random_control;;;124; --- Random_control;;;21;,7680,09
1560,Silencer_tiles;ENSG00000069812;10 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,6185,09
1561,Human_KRAB_variant;M0QYP0;367 --- Silencer_tiles;ENSG00000076108;118,5889,09
1562,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- DMD_control_tiles;ENSG00000198947;;171;,1809,09
1563,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,11483,09
1564,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Short_nuclear_domain;ID2_HUMAN;HLH;15;41,308,09
1565,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,5291,09
1566,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,9089,09
1567,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46,2838,09
1568,Random_control;;;124; --- Short_nuclear_domain;MPP8_HUMAN;Chromo;44;50,1034,09
1569,Random_control;;;411; --- Random_control;;;385;,3471,09
1570,Silencer_tiles;ENSG00000179833;22 --- DMD_control_tiles;ENSG00000198947;;259;,2783,09
1571,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Silencer_tiles;ENSG00000111642;38,4555,09
1572,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,1481,09
1573,Silencer_tiles;ENSG00000069812;10 --- Random_control;;;124;,3144,09
1574,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Human_KRAB_variant;M0QYP0;367,2135,09
1575,Silencer_tiles;ENSG00000130706;26 --- Random_control;;;297;,6950,09
1576,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,10105,09
1577,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Short_nuclear_domain;YAF2_HUMAN;YAF2_RYBP;78;32,1255,09
1578,Silencer_tiles;ENSG00000100307;18 --- NIZP1_KRAB,4311,09
1579,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- DMD_control_tiles;ENSG00000198947;;176;,1584,09
1580,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,2655,09
1581,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,1172,09
1582,Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46 --- Random_control;;;205;,3185,09
1583,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,2322,09
1584,Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,1830,09
1585,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,8006,09
1586,Silencer_tiles;ENSG00000174197;238 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,465,09
1587,Short_nuclear_domain;CREM_HUMAN;bZIP_1;265;45 --- Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50,51,09
1588,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,1155,09
1589,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Silencer_tiles;ENSG00000069812;10,17179,09
1590,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,2124,09
1591,Random_control;;;297; --- Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56,459,09
1592,Short_nuclear_domain;SSX2_HUMAN;SSXRD;108;31 --- Random_control;;;385;,439,09
1593,Silencer_tiles;ENSG00000174197;238 --- Silencer_tiles;ENSG00000141644;47,1132,09
1594,Random_control;;;124; --- Silencer_tiles;ENSG00000088305;10,6183,09
1595,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Silencer_tiles;ENSG00000141644;47,2268,09
1596,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,2426,09
1597,Silencer_tiles;ENSG00000085224;242 --- Silencer_tiles;ENSG00000168769;132,823,09
1598,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Silencer_tiles;ENSG00000163602;11,1918,09
1599,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,4334,09
1600,Silencer_tiles;ENSG00000085224;242 --- Silencer_tiles;ENSG00000111642;38,402,09
1601,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Random_control;;;21;,11549,09
1602,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- DMD_control_tiles;ENSG00000198947;;176;,3023,09
1603,Silencer_tiles;ENSG00000168769;132 --- Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50,454,09
1604,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Silencer_tiles;ENSG00000100307;18,1656,09
1605,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Random_control;;;297;,5745,09
1606,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,2137,09
1607,DMD_control_tiles;ENSG00000198947;;357; --- Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46,593,09
1608,Silencer_tiles;ENSG00000141644;47 --- DMD_control_tiles;ENSG00000198947;;251;,2683,09
1609,Human_KRAB_variant;Q3KP31;676 --- Human_KRAB_variant;M0QYP0;367,1009,09
1610,Random_control;;;297; --- DMD_control_tiles;ENSG00000198947;;182;,312,09
1611,Silencer_tiles;ENSG00000130706;26 --- Random_control;;;205;,7650,09
1612,Random_control;;;205; --- Human_KRAB_variant;Q3KP31;676,2568,09
1613,Short_nuclear_domain;ID2_HUMAN;HLH;15;41 --- Random_control;;;205;,2187,09
1614,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,2403,09
1615,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- DMD_control_tiles;ENSG00000198947;;171;,1220,09
1616,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Silencer_tiles;ENSG00000076108;118,5787,09
1617,Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48 --- Silencer_tiles;ENSG00000170604;0,473,09
1618,Random_control;;;385; --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,2388,09
1619,Short_nuclear_domain;KIBRA_HUMAN;WW;1;29 --- Random_control;;;372;,514,09
1620,Random_control;;;124; --- Silencer_tiles;ENSG00000188779;4,1061,09
1621,Short_nuclear_domain;ATF1_HUMAN;bZIP_1;191;59 --- Silencer_tiles;ENSG00000111642;38,503,09
1622,Silencer_tiles;ENSG00000188779;4 --- Silencer_tiles;ENSG00000188779;4,5101,09
1623,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,4288,09
1624,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;CHD3_HUMAN;DUF1087;1286;60,700,09
1625,DMD_control_tiles;ENSG00000198947;;255; --- DMD_control_tiles;ENSG00000198947;;255;,2145,09
1626,Silencer_tiles;ENSG00000111642;38 --- DMD_control_tiles;ENSG00000198947;;131;,966,09
1627,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,4197,09
1628,DMD_control_tiles;ENSG00000198947;;31; --- Random_control;;;297;,4177,09
1629,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,3223,09
1630,NIZP1_KRAB --- DMD_control_tiles;ENSG00000198947;;297;,3979,09
1631,Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,2970,09
1632,Silencer_tiles;ENSG00000179833;22 --- DMD_control_tiles;ENSG00000198947;;130;,3264,09
1633,Silencer_tiles;ENSG00000102974;12 --- Short_nuclear_domain;ATF1_HUMAN;bZIP_1;191;59,324,09
1634,DMD_control_tiles;ENSG00000198947;;131; --- NIZP1_C2HR,1686,09
1635,Human_KRAB_variant;M0QYP0;367 --- Random_control;;;257;,5724,09
1636,Silencer_tiles;ENSG00000170604;0 --- Random_control;;;297;,3235,09
1637,Random_control;;;297; --- Silencer_tiles;ENSG00000111642;38,2635,09
1638,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- DMD_control_tiles;ENSG00000198947;;297;,2295,09
1639,Short_nuclear_domain;WWP2_HUMAN;WW;381;28 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,11399,09
1640,Silencer_tiles;ENSG00000163602;11 --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,814,09
1641,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,5888,09
1642,Human_KRAB_variant;P21506;146 --- DMD_control_tiles;ENSG00000198947;;357;,1218,09
1643,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,3533,09
1644,Random_control;;;257; --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,5989,09
1645,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Silencer_tiles;ENSG00000076108;118,10009,09
1646,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Silencer_tiles;ENSG00000174197;34,4493,09
1647,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Silencer_tiles;ENSG00000130706;26,4631,09
1648,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- DMD_control_tiles;ENSG00000198947;;357;,5481,09
1649,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Random_control;;;205;,2060,09
1650,Silencer_tiles;ENSG00000088305;10 --- Silencer_tiles;ENSG00000061273;33,6191,09
1651,NIZP1_KRAB --- Random_control;;;89;,7298,09
1652,Random_control;;;124; --- Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68,2277,09
1653,DMD_control_tiles;ENSG00000198947;;171; --- Human_KRAB_variant;M0QYP0;367,2039,09
1654,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Silencer_tiles;ENSG00000025156;13,804,09
1655,Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46 --- Random_control;;;297;,2942,09
1656,NIZP1_C2HR --- Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48,140,09
1657,Silencer_tiles;ENSG00000061273;33 --- DMD_control_tiles;ENSG00000198947;;357;,5114,09
1658,Silencer_tiles;ENSG00000163602;11 --- Silencer_tiles;ENSG00000111642;38,1383,09
1659,Silencer_tiles;ENSG00000069812;10 --- Silencer_tiles;ENSG00000174197;34,1905,09
1660,Silencer_tiles;ENSG00000155090;12 --- Silencer_tiles;ENSG00000205571;13,974,09
1661,Silencer_tiles;ENSG00000130706;26 --- Random_control;;;21;,7625,09
1662,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Human_KRAB_variant;P21506;146,2662,09
1663,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,1784,09
1664,DMD_control_tiles;ENSG00000198947;;130; --- DMD_control_tiles;ENSG00000198947;;130;,3997,09
1665,Silencer_tiles;ENSG00000179833;22 --- Random_control;;;411;,10966,09
1666,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Silencer_tiles;ENSG00000188779;4,2788,09
1667,Silencer_tiles;ENSG00000025156;13 --- Silencer_tiles;ENSG00000130706;26,1349,09
1668,Silencer_tiles;ENSG00000179833;22 --- Silencer_tiles;ENSG00000111642;38,4445,09
1669,Silencer_tiles;ENSG00000069812;10 --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,1244,09
1670,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,1831,09
1671,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Random_control;;;385;,3559,09
1672,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- DMD_control_tiles;ENSG00000198947;;176;,1197,09
1673,Random_control;;;124; --- Random_control;;;89;,7174,09
1674,DMD_control_tiles;ENSG00000198947;;171; --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,2430,09
1675,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,4148,09
1676,Short_nuclear_domain;KIBRA_HUMAN;WW;1;29 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,783,09
1677,NIZP1_KRAB --- Short_nuclear_domain;CREM_HUMAN;bZIP_1;265;45,534,09
1678,Silencer_tiles;ENSG00000168769;132 --- Random_control;;;89;,2437,09
1679,Random_control;;;124; --- DMD_control_tiles;ENSG00000198947;;357;,6039,09
1680,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Silencer_tiles;ENSG00000170604;0,1973,09
1681,Random_control;;;372; --- Silencer_tiles;ENSG00000088305;10,3410,09
1682,DMD_control_tiles;ENSG00000198947;;31; --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,1189,09
1683,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,3062,09
1684,Silencer_tiles;ENSG00000069812;10 --- Silencer_tiles;ENSG00000076108;118,3326,09
1685,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Silencer_tiles;ENSG00000085224;242,2188,09
1686,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,2930,09
1687,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Silencer_tiles;ENSG00000168769;132,1761,09
1688,Silencer_tiles;ENSG00000069812;10 --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,949,09
1689,Silencer_tiles;ENSG00000155090;12 --- Random_control;;;89;,3679,09
1690,Random_control;;;411; --- Random_control;;;410;,4783,09
1691,DMD_control_tiles;ENSG00000198947;;31; --- Silencer_tiles;ENSG00000069812;10,11538,09
1692,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,5332,09
1693,Random_control;;;257; --- Random_control;;;205;,15448,09
1694,NIZP1_KRAB --- DMD_control_tiles;ENSG00000198947;;31;,2098,09
1695,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Silencer_tiles;ENSG00000076108;118,9308,09
1696,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- Random_control;;;297;,3137,09
1697,Short_nuclear_domain;WWP2_HUMAN;WW;381;28 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,1025,09
1698,Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52 --- Silencer_tiles;ENSG00000088305;10,420,09
1699,Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47 --- Random_control;;;297;,762,09
1700,Random_control;;;89; --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,4218,09
1701,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Silencer_tiles;ENSG00000205571;13,1714,09
1702,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Silencer_tiles;ENSG00000100307;18,1265,09
1703,Silencer_tiles;ENSG00000188779;4 --- DMD_control_tiles;ENSG00000198947;;357;,1943,09
1704,Random_control;;;297; --- Silencer_tiles;ENSG00000069812;10,10023,09
1705,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- DMD_control_tiles;ENSG00000198947;;357;,4649,09
1706,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,3312,09
1707,Human_KRAB_variant;Q3KP31;676 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,894,09
1708,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,10462,09
1709,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,4227,09
1710,DMD_control_tiles;ENSG00000198947;;131; --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,1475,09
1711,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;KIBRA_HUMAN;WW;1;29,1379,09
1712,Human_KRAB_variant;Q3KP31;676 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,654,09
1713,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,15574,09
1714,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- DMD_control_tiles;ENSG00000198947;;297;,7988,09
1715,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Silencer_tiles;ENSG00000188779;4,396,09
1716,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Silencer_tiles;ENSG00000111642;38,1534,09
1717,Silencer_tiles;ENSG00000205571;13 --- Silencer_tiles;ENSG00000069812;10,1809,09
1718,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Random_control;;;205;,5873,09
1719,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Random_control;;;205;,5940,09
1720,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,4033,09
1721,Silencer_tiles;ENSG00000170604;0 --- Silencer_tiles;ENSG00000174197;34,1247,09
1722,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- DMD_control_tiles;ENSG00000198947;;182;,1311,09
1723,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,4466,09
1724,Random_control;;;124; --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,5044,09
1725,Silencer_tiles;ENSG00000111642;38 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,1504,09
1726,Silencer_tiles;ENSG00000102974;12 --- DMD_control_tiles;ENSG00000198947;;176;,1977,09
1727,DMD_control_tiles;ENSG00000198947;;297; --- Random_control;;;205;,8122,09
1728,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Silencer_tiles;ENSG00000179833;22,2322,09
1729,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,3346,09
1730,Silencer_tiles;ENSG00000179833;22 --- DMD_control_tiles;ENSG00000198947;;297;,5632,09
1731,Short_nuclear_domain;CHD3_HUMAN;DUF1087;1286;60 --- Random_control;;;205;,1137,09
1732,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Silencer_tiles;ENSG00000179833;22,3074,09
1733,Random_control;;;411; --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,1188,09
1734,Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47 --- Silencer_tiles;ENSG00000069812;10,1426,09
1735,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,5283,09
1736,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Random_control;;;385;,2294,09
1737,Silencer_tiles;ENSG00000111642;38 --- Random_control;;;297;,2910,09
1738,Random_control;;;257; --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,4421,09
1739,NIZP1_C2HR --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,1808,09
1740,Random_control;;;411; --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,3976,09
1741,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;YAF2_HUMAN;YAF2_RYBP;78;32,1004,09
1742,Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,1594,09
1743,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Silencer_tiles;ENSG00000025156;13,974,09
1744,Silencer_tiles;ENSG00000084093;101 --- DMD_control_tiles;ENSG00000198947;;251;,589,09
1745,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- DMD_control_tiles;ENSG00000198947;;130;,2385,09
1746,Silencer_tiles;ENSG00000163602;11 --- Silencer_tiles;ENSG00000025156;13,227,09
1747,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Silencer_tiles;ENSG00000061273;33,4277,09
1748,Silencer_tiles;ENSG00000076108;118 --- Random_control;;;385;,7509,09
1749,DMD_control_tiles;ENSG00000198947;;357; --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,968,09
1750,Random_control;;;411; --- Random_control;;;297;,7728,09
1751,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,12372,09
1752,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,978,09
1753,DMD_control_tiles;ENSG00000198947;;357; --- Silencer_tiles;ENSG00000179833;22,4233,09
1754,Random_control;;;385; --- Silencer_tiles;ENSG00000069812;10,4922,09
1755,Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67 --- Silencer_tiles;ENSG00000141644;47,1137,09
1756,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Human_KRAB_variant;M0QYP0;367,4319,09
1757,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68,1452,09
1758,DMD_control_tiles;ENSG00000198947;;131; --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,2608,09
1759,Random_control;;;205; --- DMD_control_tiles;ENSG00000198947;;31;,6132,09
1760,Silencer_tiles;ENSG00000188779;4 --- DMD_control_tiles;ENSG00000198947;;251;,826,09
1761,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Silencer_tiles;ENSG00000111642;38,2888,09
1762,Silencer_tiles;ENSG00000088305;10 --- Silencer_tiles;ENSG00000141644;47,1907,09
1763,Silencer_tiles;ENSG00000155090;12 --- Silencer_tiles;ENSG00000130706;26,4320,09
1764,Silencer_tiles;ENSG00000061273;33 --- Human_KRAB_variant;M0QYP0;367,2847,09
1765,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,3952,09
1766,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,3435,09
1767,Random_control;;;124; --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,6438,09
1768,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Random_control;;;89;,4662,09
1769,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,4934,09
1770,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Random_control;;;205;,5457,09
1771,Random_control;;;372; --- Short_nuclear_domain;ID2_HUMAN;HLH;15;41,834,09
1772,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- DMD_control_tiles;ENSG00000198947;;131;,3774,09
1773,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,4209,09
1774,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;KIBRA_HUMAN;WW;1;29,2777,09
1775,Human_KRAB_variant;M0QYP0;367 --- Random_control;;;124;,9574,09
1776,Random_control;;;205; --- DMD_control_tiles;ENSG00000198947;;176;,3344,09
1777,Silencer_tiles;ENSG00000155090;12 --- NIZP1_C2HR,1210,09
1778,Silencer_tiles;ENSG00000088305;10 --- Random_control;;;257;,3271,09
1779,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- DMD_control_tiles;ENSG00000198947;;130;,3174,09
1780,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Silencer_tiles;ENSG00000130706;26,6659,09
1781,Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48 --- Human_KRAB_variant;M0QYP0;367,283,09
1782,Random_control;;;372; --- Silencer_tiles;ENSG00000102098;62,873,09
1783,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,3977,09
1784,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46,715,09
1785,Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41 --- Silencer_tiles;ENSG00000069812;10,2814,09
1786,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Silencer_tiles;ENSG00000111642;38,2344,09
1787,Random_control;;;372; --- Random_control;;;297;,5338,09
1788,DMD_control_tiles;ENSG00000198947;;357; --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,2150,09
1789,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Silencer_tiles;ENSG00000168769;132,2934,09
1790,Random_control;;;124; --- Silencer_tiles;ENSG00000179833;22,4991,09
1791,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,3867,09
1792,Silencer_tiles;ENSG00000088305;10 --- DMD_control_tiles;ENSG00000198947;;131;,2521,09
1793,Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77 --- Silencer_tiles;ENSG00000088305;10,1154,09
1794,Silencer_tiles;ENSG00000163602;11 --- Silencer_tiles;ENSG00000076108;118,1918,09
1795,Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56 --- Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56,1091,09
1796,Random_control;;;89; --- Random_control;;;297;,6390,09
1797,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,3959,09
1798,DMD_control_tiles;ENSG00000198947;;131; --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,1605,09
1799,Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46 --- Random_control;;;89;,2157,09
