,pair,count,sample
759,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,5654,05
760,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Random_control;;;124;,8743,05
761,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Silencer_tiles;ENSG00000084093;101,2870,05
762,Random_control;;;257; --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,13942,05
763,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;CHD3_HUMAN;DUF1087;1286;60,368,05
764,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,9467,05
765,DMD_control_tiles;ENSG00000198947;;357; --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,24575,05
766,Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46 --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,5339,05
767,Random_control;;;257; --- Silencer_tiles;ENSG00000069812;10,41108,05
768,Random_control;;;257; --- Random_control;;;89;,22491,05
769,DMD_control_tiles;ENSG00000198947;;131; --- Random_control;;;385;,1864,05
770,Random_control;;;89; --- DMD_control_tiles;ENSG00000198947;;176;,3119,05
771,Silencer_tiles;ENSG00000130706;26 --- DMD_control_tiles;ENSG00000198947;;255;,5651,05
772,DMD_control_tiles;ENSG00000198947;;131; --- Silencer_tiles;ENSG00000100307;18,454,05
773,Silencer_tiles;ENSG00000088305;10 --- Silencer_tiles;ENSG00000069812;10,5360,05
774,Random_control;;;89; --- Random_control;;;297;,11251,05
775,DMD_control_tiles;ENSG00000198947;;131; --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,2272,05
776,Short_nuclear_domain;KIBRA_HUMAN;WW;1;29 --- Silencer_tiles;ENSG00000168769;132,1377,05
777,DMD_control_tiles;ENSG00000198947;;171; --- Random_control;;;297;,5422,05
778,Silencer_tiles;ENSG00000076108;118 --- Silencer_tiles;ENSG00000069812;10,26466,05
779,Random_control;;;89; --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,9924,05
780,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,1505,05
781,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- DMD_control_tiles;ENSG00000198947;;297;,5918,05
782,Random_control;;;297; --- DMD_control_tiles;ENSG00000198947;;357;,4757,05
783,Random_control;;;205; --- Silencer_tiles;ENSG00000061273;33,19331,05
784,Silencer_tiles;ENSG00000061273;33 --- Silencer_tiles;ENSG00000179833;22,6969,05
785,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Random_control;;;205;,1670,05
786,DMD_control_tiles;ENSG00000198947;;357; --- Human_KRAB_variant;M0QYP0;367,1054,05
787,DMD_control_tiles;ENSG00000198947;;31; --- Silencer_tiles;ENSG00000170604;0,652,05
788,NIZP1_KRAB --- Random_control;;;21;,9816,05
789,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,4687,05
790,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Silencer_tiles;ENSG00000088305;10,9619,05
791,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Silencer_tiles;ENSG00000102974;12,721,05
792,Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41 --- NIZP1_KRAB,495,05
793,Human_KRAB_variant;M0QYP0;367 --- Silencer_tiles;ENSG00000084093;101,1489,05
794,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Random_control;;;297;,9913,05
795,DMD_control_tiles;ENSG00000198947;;251; --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,196,05
796,Silencer_tiles;ENSG00000061273;33 --- Random_control;;;21;,12431,05
797,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Silencer_tiles;ENSG00000179833;22,1996,05
798,Silencer_tiles;ENSG00000179833;22 --- Random_control;;;21;,11140,05
799,Silencer_tiles;ENSG00000076108;118 --- Silencer_tiles;ENSG00000155090;12,1009,05
800,DMD_control_tiles;ENSG00000198947;;182; --- Silencer_tiles;ENSG00000088305;10,1020,05
801,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000102974;12,1248,05
802,Silencer_tiles;ENSG00000174197;238 --- Silencer_tiles;ENSG00000076108;118,6537,05
803,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Random_control;;;372;,1618,05
804,Silencer_tiles;ENSG00000174197;238 --- Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47,1663,05
805,Random_control;;;372; --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,5729,05
806,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,3369,05
807,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Silencer_tiles;ENSG00000174197;34,3952,05
808,DMD_control_tiles;ENSG00000198947;;131; --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,1708,05
809,Random_control;;;124; --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,5636,05
810,Random_control;;;257; --- Silencer_tiles;ENSG00000130706;26,24408,05
811,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Silencer_tiles;ENSG00000025156;13,390,05
812,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- Random_control;;;124;,6883,05
813,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,4340,05
814,Random_control;;;205; --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,7180,05
815,Silencer_tiles;ENSG00000170604;0 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,1196,05
816,Silencer_tiles;ENSG00000188779;4 --- Silencer_tiles;ENSG00000111642;38,757,05
817,DMD_control_tiles;ENSG00000198947;;259; --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,752,05
818,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,947,05
819,Random_control;;;411; --- DMD_control_tiles;ENSG00000198947;;357;,10587,05
820,Random_control;;;205; --- Random_control;;;21;,24298,05
821,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,9068,05
822,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Random_control;;;124;,9165,05
823,Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,1552,05
824,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- DMD_control_tiles;ENSG00000198947;;357;,4204,05
825,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Silencer_tiles;ENSG00000141644;47,2921,05
826,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- DMD_control_tiles;ENSG00000198947;;259;,3417,05
827,Silencer_tiles;ENSG00000069812;10 --- Random_control;;;21;,2190,05
828,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Silencer_tiles;ENSG00000069812;10,8727,05
829,Silencer_tiles;ENSG00000205571;13 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,1073,05
830,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Silencer_tiles;ENSG00000179833;22,2401,05
831,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,5304,05
832,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46,1365,05
833,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,1756,05
834,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,2168,05
835,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- DMD_control_tiles;ENSG00000198947;;297;,7160,05
836,DMD_control_tiles;ENSG00000198947;;176; --- DMD_control_tiles;ENSG00000198947;;259;,3139,05
837,Silencer_tiles;ENSG00000127124;78 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,877,05
838,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- DMD_control_tiles;ENSG00000198947;;130;,7791,05
839,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Random_control;;;89;,7752,05
840,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,4024,05
841,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Silencer_tiles;ENSG00000174197;238,3961,05
842,Random_control;;;205; --- DMD_control_tiles;ENSG00000198947;;255;,9258,05
843,Silencer_tiles;ENSG00000084093;101 --- Random_control;;;89;,4744,05
844,DMD_control_tiles;ENSG00000198947;;171; --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,6226,05
845,Random_control;;;205; --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,9641,05
846,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,1658,05
847,Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48 --- Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48,404,05
848,Random_control;;;124; --- Silencer_tiles;ENSG00000111642;38,1845,05
849,Short_nuclear_domain;WWP2_HUMAN;WW;381;28 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,7629,05
850,Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77 --- Random_control;;;411;,1814,05
851,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,2758,05
852,Silencer_tiles;ENSG00000205571;13 --- Silencer_tiles;ENSG00000069812;10,1721,05
853,Random_control;;;89; --- Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39,3291,05
854,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,8483,05
855,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,1315,05
856,Silencer_tiles;ENSG00000155090;12 --- Silencer_tiles;ENSG00000130706;26,1872,05
857,Silencer_tiles;ENSG00000025156;13 --- Silencer_tiles;ENSG00000130706;26,816,05
858,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47,645,05
859,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- DMD_control_tiles;ENSG00000198947;;176;,6992,05
860,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,3207,05
861,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,10923,05
862,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- NIZP1_C2HR,650,05
863,Silencer_tiles;ENSG00000100307;18 --- Silencer_tiles;ENSG00000100307;18,12483,05
864,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Silencer_tiles;ENSG00000179833;22,5968,05
865,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,1706,05
866,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- DMD_control_tiles;ENSG00000198947;;297;,6659,05
867,Silencer_tiles;ENSG00000141644;47 --- DMD_control_tiles;ENSG00000198947;;251;,2034,05
868,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,2711,05
869,DMD_control_tiles;ENSG00000198947;;130; --- DMD_control_tiles;ENSG00000198947;;130;,10124,05
870,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,3186,05
871,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Random_control;;;372;,11749,05
872,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Silencer_tiles;ENSG00000061273;33,4211,05
873,Silencer_tiles;ENSG00000127124;78 --- Random_control;;;89;,5487,05
874,Silencer_tiles;ENSG00000130706;26 --- DMD_control_tiles;ENSG00000198947;;131;,5242,05
875,Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,3805,05
876,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- NIZP1_KRAB,6294,05
877,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,1914,05
878,Short_nuclear_domain;ID2_HUMAN;HLH;15;41 --- Silencer_tiles;ENSG00000102974;12,100,05
879,Silencer_tiles;ENSG00000102974;12 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,1405,05
880,Random_control;;;124; --- Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46,4460,05
881,Silencer_tiles;ENSG00000085224;242 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,2158,05
882,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Silencer_tiles;ENSG00000061273;33,12535,05
883,Silencer_tiles;ENSG00000188779;4 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,2040,05
884,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Random_control;;;89;,19816,05
885,Silencer_tiles;ENSG00000170604;0 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,745,05
886,Random_control;;;89; --- Silencer_tiles;ENSG00000088305;10,9944,05
887,Silencer_tiles;ENSG00000174197;238 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,4694,05
888,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,7844,05
889,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,4164,05
890,Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56 --- DMD_control_tiles;ENSG00000198947;;182;,1731,05
891,Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,396,05
892,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,5723,05
893,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,755,05
894,Random_control;;;257; --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,9473,05
895,Random_control;;;411; --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,7440,05
896,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,7701,05
897,Random_control;;;89; --- DMD_control_tiles;ENSG00000198947;;130;,3025,05
898,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Silencer_tiles;ENSG00000069812;10,4643,05
899,Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,487,05
900,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- DMD_control_tiles;ENSG00000198947;;259;,4544,05
901,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,4326,05
902,Random_control;;;257; --- Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39,2870,05
903,DMD_control_tiles;ENSG00000198947;;357; --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,5607,05
904,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Silencer_tiles;ENSG00000111642;38,889,05
905,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,1563,05
906,Silencer_tiles;ENSG00000088305;10 --- Random_control;;;257;,4314,05
907,Random_control;;;205; --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,16231,05
908,Silencer_tiles;ENSG00000130706;26 --- Random_control;;;21;,14688,05
909,Silencer_tiles;ENSG00000088305;10 --- DMD_control_tiles;ENSG00000198947;;130;,4748,05
910,Random_control;;;411; --- Random_control;;;124;,10087,05
911,Silencer_tiles;ENSG00000127124;78 --- Random_control;;;297;,1743,05
912,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,3401,05
913,NIZP1_KRAB --- Silencer_tiles;ENSG00000061273;33,9581,05
914,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;CHD3_HUMAN;DUF1087;1286;60,1517,05
915,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47,780,05
916,DMD_control_tiles;ENSG00000198947;;182; --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,304,05
917,Silencer_tiles;ENSG00000155090;12 --- Random_control;;;89;,8064,05
918,Silencer_tiles;ENSG00000174197;238 --- Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39,1368,05
919,Human_KRAB_variant;M0QYP0;367 --- Random_control;;;411;,2959,05
920,Silencer_tiles;ENSG00000069812;10 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,6962,05
921,DMD_control_tiles;ENSG00000198947;;259; --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,595,05
922,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,6667,05
923,Short_nuclear_domain;CHD3_HUMAN;DUF1087;1286;60 --- Short_nuclear_domain;CHD3_HUMAN;DUF1087;1286;60,1746,05
924,Silencer_tiles;ENSG00000085224;242 --- Silencer_tiles;ENSG00000130706;26,2899,05
925,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Human_KRAB_variant;P21506;146,1533,05
926,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,12817,05
927,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- DMD_control_tiles;ENSG00000198947;;131;,7754,05
928,Silencer_tiles;ENSG00000085224;242 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,1034,05
929,Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41 --- Random_control;;;205;,1802,05
930,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Silencer_tiles;ENSG00000170604;0,2906,05
931,DMD_control_tiles;ENSG00000198947;;297; --- DMD_control_tiles;ENSG00000198947;;176;,4167,05
932,Silencer_tiles;ENSG00000174197;238 --- Silencer_tiles;ENSG00000069812;10,16068,05
933,Random_control;;;411; --- Silencer_tiles;ENSG00000141644;47,2452,05
934,DMD_control_tiles;ENSG00000198947;;251; --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,2294,05
935,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,4650,05
936,Silencer_tiles;ENSG00000179833;22 --- Silencer_tiles;ENSG00000069812;10,20901,05
937,Random_control;;;124; --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,351,05
938,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,4450,05
939,Random_control;;;411; --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,13916,05
940,Random_control;;;124; --- Random_control;;;257;,8724,05
941,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48,4092,05
942,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,7979,05
943,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,6547,05
944,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,10244,05
945,Silencer_tiles;ENSG00000130706;26 --- Silencer_tiles;ENSG00000179833;22,7034,05
946,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,3187,05
947,DMD_control_tiles;ENSG00000198947;;131; --- Silencer_tiles;ENSG00000174197;34,1059,05
948,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Silencer_tiles;ENSG00000085224;242,2756,05
949,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Silencer_tiles;ENSG00000100307;18,2746,05
950,DMD_control_tiles;ENSG00000198947;;131; --- Random_control;;;124;,3204,05
951,Random_control;;;205; --- Human_KRAB_variant;M0QYP0;367,2009,05
952,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Random_control;;;385;,4218,05
953,Silencer_tiles;ENSG00000102974;12 --- Silencer_tiles;ENSG00000130706;26,4430,05
954,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,1632,05
955,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Silencer_tiles;ENSG00000088305;10,6296,05
956,DMD_control_tiles;ENSG00000198947;;131; --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,3319,05
957,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,2026,05
958,Silencer_tiles;ENSG00000188779;4 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,1648,05
959,Silencer_tiles;ENSG00000085224;242 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,1797,05
960,Random_control;;;257; --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,5382,05
961,Random_control;;;205; --- Random_control;;;297;,24827,05
962,DMD_control_tiles;ENSG00000198947;;176; --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,1612,05
963,Silencer_tiles;ENSG00000130706;26 --- Random_control;;;205;,17211,05
964,Silencer_tiles;ENSG00000069812;10 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,7096,05
965,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Silencer_tiles;ENSG00000076108;118,1082,05
966,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,7367,05
967,Silencer_tiles;ENSG00000088305;10 --- Random_control;;;297;,13259,05
968,Random_control;;;411; --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,2598,05
969,Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46 --- Silencer_tiles;ENSG00000141644;47,1260,05
970,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,2404,05
971,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Silencer_tiles;ENSG00000088305;10,11413,05
972,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Random_control;;;21;,6734,05
973,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,12125,05
974,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,11167,05
975,Short_nuclear_domain;WBP4_HUMAN;WW;139;29 --- DMD_control_tiles;ENSG00000198947;;255;,570,05
976,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,7037,05
977,Silencer_tiles;ENSG00000061273;33 --- DMD_control_tiles;ENSG00000198947;;297;,7366,05
978,Random_control;;;257; --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,30244,05
979,Silencer_tiles;ENSG00000127124;78 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,1613,05
980,Random_control;;;372; --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,6842,05
981,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,12854,05
982,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Silencer_tiles;ENSG00000155090;12,353,05
983,Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47 --- Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52,298,05
984,Random_control;;;205; --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,9068,05
985,Random_control;;;410; --- Short_nuclear_domain;MPP8_HUMAN;Chromo;44;50,166,05
986,Random_control;;;89; --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,6577,05
987,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26,1149,05
988,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,10051,05
989,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,14365,05
990,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Random_control;;;297;,16637,05
991,Random_control;;;124; --- DMD_control_tiles;ENSG00000198947;;255;,6002,05
992,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,7897,05
993,Random_control;;;205; --- Silencer_tiles;ENSG00000170604;0,2977,05
994,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,1647,05
995,NIZP1_KRAB --- Random_control;;;89;,13099,05
996,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- DMD_control_tiles;ENSG00000198947;;357;,9165,05
997,NIZP1_KRAB --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,2680,05
998,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Random_control;;;205;,12973,05
999,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Silencer_tiles;ENSG00000168769;132,4163,05
1000,Short_nuclear_domain;ATF1_HUMAN;bZIP_1;191;59 --- Random_control;;;89;,1085,05
1001,NIZP1_KRAB --- Random_control;;;257;,8737,05
1002,Silencer_tiles;ENSG00000141644;47 --- NIZP1_C2HR,1938,05
1003,Silencer_tiles;ENSG00000085224;242 --- Random_control;;;124;,4042,05
